;predicate;formula;frequency;closest_solution;solution_distance
96;this/inv6;(all ref0:(one Day),ref1:(one Influencer),ref2:(one Photo)|((ref0 in (ref2 . (Photo <: date))) && (ref2 in (ref1 . (User <: posts)))));9;(all ref0:(one Day),ref1:(one Influencer)|(some ref2:(one Photo)|((ref0 in (ref2 . (Photo <: date))) && (ref2 in (ref1 . (User <: posts))))));6
97;this/inv4;(all ref0:(one User)|(((ref0 . (User <: posts)) in Ad) => ((ref0 . (User <: posts)) in Ad)));9;(all ref0:(one User)|((ref0 in ((User <: posts) . Ad)) => ((ref0 . (User <: posts)) in Ad)));4
98;this/inv6;(all ref0:(one Day),ref1:(one Influencer)|(((ref1 . (User <: posts)) . (Photo <: date)) in ref0));9;(all ref0:(one Day),ref1:(one Influencer)|(Day in ((ref1 . (User <: posts)) . (Photo <: date))));6
99;this/inv7;(all ref0:(one User)|((ref0 . (User <: suggested)) !in (ref0 . (User <: follows))));9;(all ref0:(one User)|((ref0 . (User <: suggested)) = {ref1:(one ((ref0 . (User <: follows)) . (User <: follows)))|((ref0 != ref1) && (ref1 !in (ref0 . (User <: follows))))}));11
100;this/inv3;(all ref0:(one User)|((ref0 . (User <: sees)) in (((ref0 . (User <: follows)) . (User <: posts)) - Ad)));9;(all ref0:(one User)|(((ref0 . (User <: sees)) - Ad) in (((ref0 . (User <: follows)) . (User <: posts)) - Ad)));4
101;this/inv6;(all ref0:(one Day),ref1:(one Influencer)|(ref0 in (ref1 . (User <: posts))));9;(all ref0:(one Day),ref1:(one Influencer)|(ref0 in ((ref1 . (User <: posts)) . (Photo <: date))));6
102;this/inv1;(all ref0:(one Photo)|(one ref1:(one User)|(ref0 = (ref1 . (User <: posts)))));9;(all ref0:(one Photo)|(one ref1:(one User)|(ref0 in (ref1 . (User <: posts)))));6
103;this/inv7;(all ref0:(one User),ref1:(one (ref0 . (User <: suggested)))|(some ref2:(one (ref0 . (User <: follows)))|((ref1 !in (ref0 . (User <: follows))) && (ref1 in (ref2 . (User <: follows))))));9;(((((User <: follows) . (User <: follows)) - (User <: follows)) - iden) = (User <: suggested));17
104;this/inv2;(((User <: follows) . (~ (User <: follows))) in iden);9;((User <: follows) in ((User <: follows) - iden));3
105;this/inv3;(all ref0:(one User)|((((User <: sees) . ref0) - Ad) in ((ref0 . (User <: follows)) . (User <: posts))));9;(all ref0:(one User)|(((ref0 . (User <: sees)) - Ad) in ((ref0 . (User <: follows)) . (User <: posts))));4
106;this/inv3;(all ref0:(one User)|(((ref0 . (User <: follows)) . (User <: posts)) in (ref0 . (User <: sees))));9;(all ref0:(one User),ref1:(one ((ref0 . (User <: sees)) - Ad))|(ref1 in ((ref0 . (User <: follows)) . (User <: posts))));7
107;this/inv2;(iden !in (User <: follows));9;(iden = (iden - (User <: follows)));4
108;this/inv1;(all ref0:(one User)|(one ((User <: posts) . ref0)));8;(all ref0:(one Photo)|(one ((User <: posts) . ref0)));2
109;this/inv3;(all ref0:(one User),ref1:(one (ref0 . (User <: posts)))|(ref1 !in (ref0 . (User <: sees))));8;(all ref0:(one User),ref1:(one ((ref0 . (User <: sees)) - Ad))|(ref1 in ((ref0 . (User <: follows)) . (User <: posts))));10
110;this/inv7;(all ref0:(one User),ref1:(one User)|(((ref0 != ref1) && (ref1 in (ref0 . (User <: suggested)))) => ((ref1 !in (ref0 . (User <: follows))) && (ref1 in ((ref0 . (User <: follows)) . (User <: follows))))));8;(all ref0:(one User),ref1:(one User)|(((ref0 != ref1) && (ref1 !in (ref0 . (User <: follows))) && (ref1 in ((ref0 . (User <: follows)) . (User <: follows)))) <=> (ref0 in ((User <: suggested) . ref1))));19
111;this/inv5;(all ref0:(one Influencer)|(((User <: follows) . ref0) = User));8;(all ref0:(one Influencer)|(((User <: follows) . ref0) = (User - ref0)));4
112;this/inv7;(all ref0:(one User),ref1:(one User)|((ref1 in (ref0 . (User <: suggested))) => (ref1 in ((ref0 . (User <: follows)) . (User <: follows)))));8;(all ref0:(one User)|((ref0 . (User <: suggested)) = {ref1:(one ((ref0 . (User <: follows)) . (User <: follows)))|((ref0 != ref1) && (ref1 !in (ref0 . (User <: follows))))}));16
113;this/inv7;(all ref0:(one User),ref1:(one User)|(((ref0 -> ref1) in (User <: suggested)) => ((some ref2:(one User)|((ref0 != ref2) && ((ref0 -> ref2) in (User <: follows)) && (ref1 != ref2) && ((ref2 -> ref1) in (User <: follows)))) && (ref0 != ref1) && ((ref0 -> ref1) !in (User <: follows)))));8;(all ref0:(one User),ref1:(one User)|(((! ((ref0 -> ref1) in (User <: follows))) && (some ref2:(one User)|(((ref0 -> ref2) in (User <: follows)) && ((ref2 -> ref1) in (User <: follows)))) && (ref0 != ref1)) <=> ((ref0 -> ref1) in (User <: suggested))));23
114;this/inv7;(all ref0:(one User)|(((ref0 . (User <: follows)) . (User <: follows)) in (ref0 . (User <: suggested))));8;(all ref0:(one User)|(((((ref0 . (User <: follows)) . (User <: follows)) - ref0) - (ref0 . (User <: follows))) = (ref0 . (User <: suggested))));10
115;this/inv4;(all ref0:(one User)|(some ref1:(one Ad)|((ref1 in (ref0 . (User <: posts))) => (all ref2:(one Photo)|((ref2 in (ref0 . (User <: posts))) && (ref2 in Ad))))));8;(all ref0:(one User)|((some ref1:(one Ad)|(ref1 in (ref0 . (User <: posts)))) => (all ref2:(one Photo)|((ref2 in (ref0 . (User <: posts))) => (ref2 in Ad)))));8
116;this/inv7;(all ref0:(one User),ref1:(one User)|((! disj[ref0,ref1]) || ((ref1 in (ref0 . (User <: suggested))) => ((ref1 !in (ref0 . (User <: follows))) && (ref1 in ((ref0 . (User <: follows)) . (User <: follows)))))));8;(all ref0:(one User),ref1:(one User)|(((ref0 !in ref1) && (ref1 !in (ref0 . (User <: follows))) && (ref1 in ((ref0 . (User <: follows)) . (User <: follows)))) <=> (ref1 in (ref0 . (User <: suggested)))));22
117;this/inv5;(all ref0:(one Influencer),ref1:(one User)|((ref0 !in ((User <: follows) . ref0)) && (ref1 in ((User <: follows) . ref0))));8;(all ref0:(one Influencer),ref1:(one User)|((ref1 !in ref0) => (ref1 in ((User <: follows) . ref0))));10
118;this/inv5;(all ref0:(one User)|(((ref0 . (User <: follows)) & Influencer) = Influencer));8;(all ref0:(one User)|(((ref0 . (User <: follows)) & Influencer) = (Influencer - ref0)));4
119;this/inv7;(all ref0:(one User),ref1:(one User)|(((ref0 != ref1) && ((ref1 -> ref0) in (User <: suggested))) => (some ref2:(one User)|(((ref1 -> ref0) !in (User <: follows)) && ((ref1 -> ref2) in (User <: follows)) && ((ref2 -> ref0) in (User <: follows))))));8;(all ref0:(one User),ref1:(one User)|(((ref0 != ref1) && ((ref0 -> ref1) !in (User <: follows)) && ((ref0 -> ref1) in ((User <: follows) . (User <: follows)))) <=> ((ref0 -> ref1) in (User <: suggested))));25
120;this/inv1;(all ref0:(one User)|(one (ref0 . (User <: posts))));7;(all ref0:(one Photo)|(one (ref0 . (~ (User <: posts)))));3
121;this/inv3;(all ref0:(one Photo),ref1:(one User),ref2:(one User)|(((ref1 -> ref0) in (User <: sees)) => ((ref1 -> ref2) in (User <: follows))));7;(all ref0:(one (Photo - Ad)),ref1:(one User)|(((ref1 -> ref0) in (User <: sees)) => (ref0 in ((ref1 . (User <: follows)) . (User <: posts)))));11
122;this/inv3;(all ref0:(one User)|((((ref0 . (User <: follows)) . (User <: posts)) + Ad) = (ref0 . (User <: sees))));7;(all ref0:(one User),ref1:(one (ref0 . (User <: sees)))|(ref1 in (((ref0 . (User <: follows)) . (User <: posts)) + Ad)));9
123;this/inv6;(all ref0:(one Influencer),ref1:(one Photo)|(((ref0 -> ref1) in (User <: posts)) => (all ref2:(one Day)|((ref1 -> ref2) in (Photo <: date)))));7;(all ref0:(one Day),ref1:(one Influencer)|(some ref2:(one Photo)|(((ref1 -> ref2) in (User <: posts)) && ((ref2 -> ref0) in (Photo <: date)))));12
124;this/inv4;(all ref0:(one User)|(((ref0 . (User <: posts)) !in Ad) || ((ref0 . (User <: posts)) in Ad)));7;(all ref0:(one User)|((no ((ref0 . (User <: posts)) & Ad)) || ((ref0 . (User <: posts)) in Ad)));5
125;this/inv6;(all ref0:(one Day),ref1:(one Influencer),ref2:(one Photo)|(((ref1 -> ref2) in (User <: posts)) && ((ref2 -> ref0) in (Photo <: date))));7;(all ref0:(one Day),ref1:(one Influencer)|(some ref2:(one Photo)|(((ref1 -> ref2) in (User <: posts)) && ((ref2 -> ref0) in (Photo <: date)))));6
126;this/inv8;(all ref0:(one Ad),ref1:(one User),ref2:(one User)|((ref0 in (ref1 . (User <: sees))) => (((ref2 in (ref1 . (User <: follows))) || (ref2 in (ref1 . (User <: suggested)))) && (ref0 in (ref2 . (User <: posts))))));7;(all ref0:(one Ad),ref1:(one User)|((ref0 in (ref1 . (User <: sees))) => (one ref2:(one User)|(((ref2 in (ref1 . (User <: follows))) || (ref2 in (ref1 . (User <: suggested)))) && (ref0 in (ref2 . (User <: posts)))))));6
127;this/inv4;(all ref0:(one User)|((Ad in (ref0 . (User <: posts))) => ((ref0 . (User <: posts)) in Ad)));7;(all ref0:(one User)|((some ref1:(one Ad)|(ref1 in (ref0 . (User <: posts)))) => ((ref0 . (User <: posts)) in Ad)));5
128;this/inv8;(all ref0:(one User)|(((((ref0 . (User <: follows)) . (User <: posts)) + ((ref0 . (User <: suggested)) . (User <: posts))) & Ad) = ((ref0 . (User <: sees)) & Ad)));7;(all ref0:(one User),ref1:(one (ref0 . (User <: sees)))|(ref1 in (((ref0 . (User <: follows)) . (User <: posts)) + ((ref0 . (User <: suggested)) . (User <: posts)))));13
129;this/inv5;(all ref0:(one Influencer),ref1:(one User)|((ref0 in (ref1 . (User <: follows))) => (ref1 !in Influencer)));7;(all ref0:(one Influencer),ref1:(one (User - ref0))|(ref0 in (ref1 . (User <: follows))));8
130;this/inv5;(all ref0:(one Influencer),ref1:(one (User - ref0))|(ref1 in (ref0 . (User <: follows))));7;(all ref0:(one User),ref1:(one (Influencer - ref0))|(ref1 in (ref0 . (User <: follows))));4
131;this/inv5;(all ref0:(one Influencer),ref1:(one (User - Influencer))|((ref1 -> ref0) in (User <: follows)));7;(all ref0:(one Influencer),ref1:(one (User - ref0))|((ref1 -> ref0) in (User <: follows)));4
132;this/inv2;(no ((User <: follows) . User));7;(no ((User <: follows) & iden));4
133;this/inv4;(all ref0:(one User)|(some ((ref0 . (User <: posts)) & Ad)));7;(all ref0:(one ((User <: posts) . Ad))|((ref0 . (User <: posts)) in Ad));5
134;this/inv5;(all ref0:(one User),ref1:(one User)|((ref1 in Influencer) => (ref1 in (ref0 . (User <: follows)))));7;(all ref0:(one User),ref1:(one (Influencer - ref0))|(ref1 in (ref0 . (User <: follows))));8
135;this/inv6;(Day = ((Influencer . (User <: posts)) . (Photo <: date)));7;((Influencer -> Day) = ((Influencer <: (User <: posts)) . (Photo <: date)));4
136;this/inv7;(all ref0:(one User)|((ref0 . (User <: suggested)) in (((((ref0 . (User <: follows)) . (User <: follows)) - (ref0 . (User <: follows))) - ((User <: follows) . ref0)) - ref0)));7;(all ref0:(one User)|(((((ref0 . (User <: follows)) . (User <: follows)) - (ref0 . (User <: follows))) - (ref0 . iden)) = (ref0 . (User <: suggested))));12
137;this/inv1;(one ref0:(one User)|(all ref1:(one Photo)|((ref0 -> ref1) in (User <: posts))));7;(all ref0:(one Photo)|(one ref1:(one User)|((ref1 -> ref0) in (User <: posts))));6
138;this/inv7;(all ref0:(one User)|((ref0 !in (ref0 . (User <: suggested))) && ((ref0 . (User <: suggested)) !in (ref0 . (User <: follows))) && ((ref0 . (User <: suggested)) in ((ref0 . (User <: follows)) . (User <: follows)))));7;(all ref0:(one User),ref1:(one User)|(((ref0 !in ref1) && (ref1 !in (ref0 . (User <: follows))) && (ref1 in ((ref0 . (User <: follows)) . (User <: follows)))) <=> (ref1 in (ref0 . (User <: suggested)))));21
139;this/inv4;(all ref0:(one User)|(some ref1:(one Ad)|((ref1 in (ref0 . (User <: posts))) => (all ref2:(one Ad)|(ref2 in (ref0 . (User <: posts)))))));7;(all ref0:(one User)|((some ref1:(one Ad)|(ref1 in (ref0 . (User <: posts)))) => ((ref0 . (User <: posts)) in Ad)));7
140;this/inv1;(all ref0:(one Photo),ref1:(one User),ref2:(one User)|((ref0 in (ref1 . (User <: posts))) => (ref0 !in (ref2 . (User <: posts)))));7;(all ref0:(one Photo)|(one ref1:(one User)|(ref0 in (ref1 . (User <: posts)))));11
141;this/inv7;(all ref0:(one User),ref1:(one User),ref2:(one User)|((((ref0 -> ref1) in (User <: follows)) && ((ref1 -> ref2) in (User <: follows))) <=> ((ref0 -> ref2) in (User <: suggested))));7;(all ref0:(one User),ref1:(one User)|(((ref0 != ref1) && ((ref0 -> ref1) !in (User <: follows)) && ((ref0 -> ref1) in ((User <: follows) . (User <: follows)))) <=> ((ref0 -> ref1) in (User <: suggested))));16
142;this/inv7;(all ref0:(one User),ref1:(one User)|(((! ((ref0 -> ref1) in (User <: follows))) && (all ref2:(one User)|(((ref2 -> ref0) in (User <: follows)) && ((ref2 -> ref1) in (User <: follows))))) <=> ((ref0 -> ref1) in (User <: suggested))));7;(all ref0:(one User),ref1:(one User)|(((! ((ref0 -> ref1) in (User <: follows))) && (some ref2:(one User)|(((ref0 -> ref2) in (User <: follows)) && ((ref2 -> ref1) in (User <: follows)))) && (ref0 != ref1)) <=> ((ref0 -> ref1) in (User <: suggested))));11
143;this/inv7;(all ref0:(one User)|(((ref0 . (User <: follows)) !in (ref0 . (User <: suggested))) && ((ref0 . (User <: suggested)) in ((ref0 . (User <: follows)) . (User <: follows)))));7;(all ref0:(one User)|(((((ref0 . (User <: follows)) . (User <: follows)) - ref0) - (ref0 . (User <: follows))) = (ref0 . (User <: suggested))));18
144;this/inv7;(all ref0:(one User),ref1:(one User),ref2:(one User)|(((ref0 != ref1) && (ref0 != ref2) && ((ref0 -> ref1) in (User <: follows)) && ((ref0 -> ref2) !in (User <: follows)) && (ref1 != ref2) && ((ref1 -> ref2) in (User <: follows))) <=> ((ref0 -> ref2) in (User <: suggested))));7;(all ref0:(one User),ref1:(one User)|((some ref2:(one User)|((ref0 != ref1) && (ref0 != ref2) && ((ref0 -> ref1) !in (User <: follows)) && ((ref0 -> ref2) in (User <: follows)) && ((ref2 -> ref1) in (User <: follows)))) <=> ((ref0 -> ref1) in (User <: suggested))));17
145;this/inv7;((all ref0:(one User),ref1:(one User),ref2:(one User)|(((ref0 in ((User <: follows) . ref1)) && (ref1 in ((User <: follows) . ref2))) => (ref2 in ((User <: suggested) . ref0)))) && (all ref3:(one User)|(ref3 !in ((User <: suggested) . ref3))) && (all ref4:(one User),ref5:(one User)|((ref4 in ((User <: follows) . ref5)) => (ref4 !in ((User <: suggested) . ref5)))));7;(all ref0:(one User),ref1:(one User)|(((ref0 != ref1) && (ref0 !in ((User <: follows) . ref1)) && (ref1 in ((ref0 . (User <: follows)) . (User <: follows)))) <=> (ref1 in (ref0 . (User <: suggested)))));40
146;this/inv3;(all ref0:(one Ad),ref1:(one Photo),ref2:(one User)|(((ref2 -> ref1) in (User <: sees)) => (all ref3:(one User)|(((ref3 -> ref1) in (User <: posts)) => ((ref2 -> ref3) in (User <: follows))))));7;(all ref0:(one (Photo - Ad)),ref1:(one User),ref2:(one User)|((((ref1 -> ref0) in (User <: sees)) && ((ref2 -> ref0) in (User <: posts))) => ((ref1 -> ref2) in (User <: follows))));17
147;this/inv1;(one ((User <: posts) . Photo));6;(all ref0:(one Photo)|(one ((User <: posts) . ref0)));3
148;this/inv7;(all ref0:(one User)|((ref0 !in (ref0 . (User <: suggested))) && ((ref0 . (User <: suggested)) !in (ref0 . (User <: follows)))));6;(all ref0:(one User)|((ref0 . (User <: suggested)) = {ref1:(one ((ref0 . (User <: follows)) . (User <: follows)))|((ref0 != ref1) && (ref1 !in (ref0 . (User <: follows))))}));15
149;this/inv7;((all ref0:(one User)|(ref0 !in (ref0 . (User <: suggested)))) && (all ref1:(one User),ref2:(one User),ref3:(one User)|(((ref2 in (ref1 . (User <: follows))) && (ref3 !in (ref1 . (User <: follows))) && (ref3 in (ref2 . (User <: follows)))) => (ref3 in (ref1 . (User <: suggested))))));6;((all ref0:(one User)|(ref0 !in (ref0 . (User <: suggested)))) && (all ref1:(one User),ref2:(one User)|(((ref1 != ref2) && (ref2 !in (ref1 . (User <: follows))) && (ref2 in ((ref1 . (User <: follows)) . (User <: follows)))) <=> (ref2 in (ref1 . (User <: suggested))))));25
150;this/inv7;((all ref0:(one User)|(ref0 !in (ref0 . (User <: suggested)))) && (all ref1:(one User),ref2:(one User)|(((ref2 !in (ref1 . (User <: follows))) && (ref2 in ((ref1 . (User <: follows)) . (User <: follows)))) <=> (ref2 in (ref1 . (User <: suggested))))));6;((all ref0:(one User)|(ref0 !in (ref0 . (User <: suggested)))) && (all ref1:(one User),ref2:(one User)|(((ref1 != ref2) && (ref2 !in (ref1 . (User <: follows))) && (ref2 in ((ref1 . (User <: follows)) . (User <: follows)))) <=> (ref2 in (ref1 . (User <: suggested))))));9
151;this/inv5;(all ref0:(one Influencer),ref1:(one User)|((ref1 !in Influencer) => ((ref1 -> ref0) in (User <: follows))));6;(all ref0:(one Influencer),ref1:(one User)|((ref1 !in ref0) => ((ref1 -> ref0) in (User <: follows))));6
152;this/inv7;(all ref0:(one User),ref1:(one User),ref2:(one User)|(((! ((ref0 -> ref2) in (User <: follows))) && ((ref0 -> ref1) in (User <: follows)) && ((ref1 -> ref2) in (User <: follows))) => ((ref0 -> ref2) in (User <: suggested))));6;(all ref0:(one User),ref1:(one User)|((some ref2:(one User)|((! ((ref0 -> ref1) in (User <: follows))) && (ref0 != ref1) && ((ref0 -> ref2) in (User <: follows)) && ((ref2 -> ref1) in (User <: follows)))) <=> ((ref0 -> ref1) in (User <: suggested))));19
153;this/inv7;(all ref0:(one User),ref1:(one User),ref2:(one User)|(((! ((ref0 -> ref2) in (User <: follows))) && (ref0 != ref1) && ((ref0 -> ref1) in (User <: follows)) && (ref1 != ref2) && ((ref1 -> ref2) in (User <: follows))) => ((ref0 -> ref2) in (User <: suggested))));6;(all ref0:(one User),ref1:(one User)|((some ref2:(one User)|((! ((ref0 -> ref1) in (User <: follows))) && (ref0 != ref1) && ((ref0 -> ref2) in (User <: follows)) && ((ref2 -> ref1) in (User <: follows)))) <=> ((ref0 -> ref1) in (User <: suggested))));19
154;this/inv3;(all ref0:(one Ad),ref1:(one User)|((ref0 + ((ref1 . (User <: follows)) . (User <: posts))) = (ref1 . (User <: sees))));6;((User <: sees) in (((User <: follows) . (User <: posts)) + (User -> Ad)));14
155;this/inv1;(all ref0:(one Photo)|(one (User . (User <: posts))));6;(all ref0:(one Photo)|(one ((User <: posts) . ref0)));4
156;this/inv5;(all ref0:(one Influencer),ref1:(one User)|((ref0 !in ((User <: follows) . ref0)) && (ref0 in ((User <: follows) . ref1))));6;(all ref0:(one User),ref1:(one (Influencer - ref0))|(ref0 in ((User <: follows) . ref1)));10
157;this/inv5;(all ref0:(one Influencer),ref1:(one User)|(((ref1 -> ref0) in (User <: follows)) => (ref0 != ref1)));6;(all ref0:(one Influencer),ref1:(one (User - ref0))|((ref1 -> ref0) in (User <: follows)));8
158;this/inv1;(no (User <: posts));6;((User <: posts) in (User one-> Photo));5
159;this/inv5;(all ref0:(one Influencer)|(some ((User <: follows) . ref0)));6;(all ref0:(one Influencer),ref1:(one (User - ref0))|(ref1 in ((User <: follows) . ref0)));6
160;this/inv7;(all ref0:(one User),ref1:(one User),ref2:(one User)|((((ref0 -> ref1) in (User <: follows)) && ((ref0 -> ref2) !in (User <: follows)) && ((ref1 -> ref2) in (User <: follows))) <=> ((ref0 -> ref2) in (User <: suggested))));6;(all ref0:(one User),ref1:(one User)|((some ref2:(one User)|((! ((ref0 -> ref1) in (User <: follows))) && (ref0 != ref1) && ((ref0 -> ref2) in (User <: follows)) && ((ref2 -> ref1) in (User <: follows)))) <=> ((ref0 -> ref1) in (User <: suggested))));16
161;this/inv1;(all ref0:(one Photo)|(lone ref1:(one User)|(ref0 in (ref1 . (User <: posts)))));6;(all ref0:(one Photo)|(one ref1:(one User)|(ref0 in (ref1 . (User <: posts)))));4
162;this/inv7;(all ref0:(one User),ref1:(one User)|((ref1 in (ref0 . (User <: suggested))) => ((ref0 != ref1) && (ref1 !in (ref0 . (User <: follows))))));6;(all ref0:(one User)|((ref0 . (User <: suggested)) = {ref1:(one ((ref0 . (User <: follows)) . (User <: follows)))|((ref0 != ref1) && (ref1 !in (ref0 . (User <: follows))))}));8
163;this/inv4;(all ref0:(one User)|(some ref1:(one Ad)|((ref1 in (ref0 . (User <: posts))) => (all ref2:(one Photo)|((ref2 in (ref0 . (User <: posts))) => (ref2 in Ad))))));6;(all ref0:(one User)|((some ref1:(one Ad)|(ref1 in (ref0 . (User <: posts)))) => (all ref2:(one Photo)|((ref2 in (ref0 . (User <: posts))) => (ref2 in Ad)))));6
