;predicate;formula;frequency;closest_solution;solution_distance
326;this/Inv3;(all ref0:(one User),ref1:(one Work),ref2:(one Work)|((((ref1 . (^ (Work <: ids))) = (ref2 . (Work <: ids))) && (ref1 in (ref0 . (User <: profile))) && (ref2 in (ref0 . (User <: profile)))) => (ref1 = ref2)));1;(all ref0:(one Id),ref1:(one Source),ref2:(one User)|(lone (((Work <: ids) . ref0) & (((Work <: source) . ref1) & (ref2 . (User <: profile))))));31
327;this/Inv2;(all ref0:(one User),ref1:(one Work)|((ref1 in (ref0 . (User <: profile))) => (ref0 in (ref1 . (Work <: ids)))));1;(all ref0:(one User),ref1:(one Work)|((ref1 in (ref0 . (User <: profile))) => ((ref1 . (Work <: source)) in (ref0 + Institution))));10
328;this/Inv2;(all ref0:(one User)|(ref0 in ((ref0 . (User <: profile)) . (Work <: source))));1;(all ref0:(one User)|(((ref0 . (User <: profile)) . (Work <: source)) in (ref0 + Institution)));6
329;this/Inv4;(all ref0:(one User),ref1:(one ((ref0 . (User <: visible)) . (Work <: ids))),ref2:(one ((ref0 . (User <: visible)) . (Work <: ids)))|((! disj[ref1,ref2]) || (lone ((Work <: ids) . ref1))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));15
330;this/Inv4;(all ref0:(one User),ref1:(one (ref0 . (User <: profile))),ref2:(one (ref0 . (User <: profile)))|((! disj[ref1,ref2]) || (((ref1 in (ref0 . (User <: visible))) && (some ((ref1 . (Work <: ids)) <: (ref2 . (Work <: ids))))) => (! (ref2 in (ref0 . (User <: visible)))))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));28
331;this/Inv3;(all ref0:(one Source),ref1:(one Source)|(((ref0 . (User <: profile)) . (Work <: ids)) !in ((ref1 . (User <: profile)) . (Work <: ids))));1;(all ref0:(one Source),ref1:(one User)|(((((Work <: source) . ref0) & (ref1 . (User <: profile))) <: (Work <: ids)) in (Work lone-> Id)));16
332;this/Inv3;(all ref0:(one User),ref1:(one Work),ref2:(one Work)|((((ref1 . (Work <: ids)) = (ref2 . (* (Work <: ids)))) && ((ref1 . (Work <: source)) = (ref2 . (Work <: source))) && (ref1 in (ref0 . (User <: profile))) && (ref2 in (ref0 . (User <: profile)))) => (ref1 = ref2)));1;(all ref0:(one User),ref1:(one (ref0 . (User <: profile))),ref2:(one (ref0 . (User <: profile)))|((! disj[ref1,ref2]) || (((ref1 . (Work <: source)) = (ref2 . (Work <: source))) => (no ((ref1 . (Work <: ids)) & (ref2 . (Work <: ids)))))));35
333;this/Inv4;(all ref0:(one User),ref1:(one (ref0 . (User <: profile))),ref2:(one (ref0 . (User <: profile)))|((! disj[ref1,ref2]) || (((ref1 + ref2) in (User . (User <: visible))) => (no ((ref1 . (Work <: ids)) & (ref2 . (Work <: ids)))))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));23
334;this/Inv4;(all ref0:(one User),ref1:(one ((ref0 . (User <: visible)) . (Work <: ids)))|(lone (((ref0 . (User <: visible)) . (Work <: ids)) & ref1)));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));23
335;this/Inv4;(all ref0:(one Work)|(((~ (((User <: visible) :> ref0) . (Work <: ids))) . (((User <: visible) :> ref0) . (Work <: ids))) in iden));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));26
336;this/Inv3;(all ref0:(one Source),ref1:(one Source)|((((ref0 . (User <: profile)) . (Work <: ids)) in ((ref1 . (User <: profile)) . (Work <: ids))) => (ref0 = ref1)));1;(all ref0:(one Source),ref1:(one User)|(((((Work <: source) . ref0) & (ref1 . (User <: profile))) <: (Work <: ids)) in (Work lone-> Id)));18
337;this/Inv4;((User <: visible) in (User ->lone Work));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));22
338;this/Inv4;(all ref0:(one (User . (User <: profile))),ref1:(one (User . (User <: profile)))|((! disj[ref0,ref1]) || (((ref0 in (User . (User <: visible))) && (some ((ref0 . (Work <: ids)) <: (ref1 . (Work <: ids))))) => (! (ref1 in (User . (User <: visible)))))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));33
339;this/Inv3;(all ref0:(one User),ref1:(one Work),ref2:(one Work)|((((ref1 . (Work <: source)) = (ref2 . (Work <: source))) && ((ref1 . (* (Work <: ids))) = (ref2 . (* (Work <: ids)))) && (ref1 in (ref0 . (User <: profile))) && (ref2 in (ref0 . (User <: profile)))) => (ref1 = ref2)));1;(all ref0:(one User),ref1:(one (ref0 . (User <: profile))),ref2:(one (ref0 . (User <: profile)))|((! disj[ref1,ref2]) || (((ref1 . (Work <: source)) = (ref2 . (Work <: source))) => (no ((ref1 . (Work <: ids)) & (ref2 . (Work <: ids)))))));30
340;this/Inv3;(all ref0:(one Work),ref1:(one Work)|((! disj[ref0,ref1]) || (((((User <: profile) . ref0) = ((User <: profile) . ref1)) && ((ref0 . (Work <: source)) = (ref1 . (Work <: source)))) => (no ((ref0 . (Work <: ids)) & (ref1 . (Work <: ids)))))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: profile))),ref2:(one (ref0 . (User <: profile)))|((! disj[ref1,ref2]) || (((ref1 . (Work <: source)) = (ref2 . (Work <: source))) => (no ((ref1 . (Work <: ids)) & (ref2 . (Work <: ids)))))));23
341;this/Inv4;(all ref0:(one User),ref1:(one (ref0 . (User <: profile))),ref2:(one (ref0 . (User <: profile)))|((! disj[ref1,ref2]) || (no (((ref1 . (Work <: ids)) & (ref2 . (Work <: ids))) & ((User . (User <: visible)) . (Work <: ids))))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));21
342;this/Inv3;(all ref0:(one Source),ref1:(one (User . (User <: profile)))|(lone (ref1 . (Work <: ids))));1;(all ref0:(one Id),ref1:(one Source),ref2:(one User)|(lone (((Work <: ids) . ref0) & (((Work <: source) . ref1) & (ref2 . (User <: profile))))));15
343;this/Inv3;(all ref0:(one Source)|(one ((Work <: ids) . (ref0 . ((~ (Work <: source)) . (Work <: ids))))));1;(all ref0:(one Id),ref1:(one Source),ref2:(one User)|(lone (((Work <: ids) . ref0) & (((Work <: source) . ref1) & (ref2 . (User <: profile))))));17
344;this/Inv3;(all ref0:(one Source),ref1:(one User),ref2:(one ((((Work <: source) . ref0) & (ref1 . (User <: profile))) . (Work <: ids))),ref3:(one ((((Work <: source) . ref0) & (ref1 . (User <: profile))) . (Work <: ids)))|((! disj[ref2,ref3]) || (ref2 != ref3)));1;(all ref0:(one Source),ref1:(one User),ref2:(one (((Work <: source) . ref0) & (ref1 . (User <: profile)))),ref3:(one (((Work <: source) . ref0) & (ref1 . (User <: profile))))|((! disj[ref2,ref3]) || (no ((ref2 . (Work <: ids)) & (ref3 . (Work <: ids))))));15
345;this/Inv4;(all ref0:(one User)|(((~ (((User <: visible) :> (ref0 . (User <: profile))) . (Work <: ids))) . (((User <: visible) :> (ref0 . (User <: profile))) . (Work <: ids))) in iden));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));30
346;this/Inv3;(all ref0:(one Work),ref1:(one Work)|(((ref0 in (User . (User <: profile))) && (ref1 in (User . (User <: profile)))) => ((ref0 . (Work <: ids)) != (ref1 . (Work <: ids)))));1;(all ref0:(one Id),ref1:(one Source),ref2:(one User)|(lone (((Work <: ids) . ref0) & (((Work <: source) . ref1) & (ref2 . (User <: profile))))));28
347;this/Inv4;(all ref0:(one User)|(((~ ((ref0 . (User <: visible)) <: ((Work <: ids) . (Work <: ids)))) . ((ref0 . (User <: visible)) <: ((Work <: ids) . (Work <: ids)))) in iden));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));28
348;this/Inv4;(all ref0:(one User),ref1:(one (ref0 . (User <: profile))),ref2:(one (ref0 . (User <: profile)))|((! disj[ref1,ref2]) || ((ref1 . (Work <: ids)) != (ref2 . (Work <: ids)))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));14
349;this/Inv3;(all ref0:(one Id),ref1:(one Source),ref2:(one User)|(lone (((((Work <: source) . ref1) & (ref2 . (User <: profile))) . (Work <: ids)) & ref0)));1;(all ref0:(one Id),ref1:(one Source),ref2:(one User)|(lone (((Work <: ids) . ref0) & (((Work <: source) . ref1) & (ref2 . (User <: profile))))));12
350;this/Inv3;(all ref0:(one User),ref1:(one Work),ref2:(one Work)|((((ref1 . (Work <: ids)) = (ref2 . (Work <: ids))) && ((ref1 . (Work <: source)) = (ref2 . (Work <: source))) && (ref1 in (ref0 . (User <: profile))) && (ref2 in (ref0 . (User <: profile)))) => (no ((ref1 . (Work <: ids)) & (ref2 . (Work <: ids))))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: profile))),ref2:(one (ref0 . (User <: profile)))|((! disj[ref1,ref2]) || (((ref1 . (Work <: source)) = (ref2 . (Work <: source))) => (no ((ref1 . (Work <: ids)) & (ref2 . (Work <: ids)))))));27
351;this/Inv3;(all ref0:(one Work),ref1:(one Work)|(((ref0 in (User . (User <: profile))) && (ref1 in (User . (User <: profile)))) => ((ref0 . (Work <: ids)) !in (ref1 . (Work <: ids)))));1;(all ref0:(one Id),ref1:(one Source),ref2:(one User)|(lone (((Work <: ids) . ref0) & (((Work <: source) . ref1) & (ref2 . (User <: profile))))));28
352;this/Inv4;(all ref0:(one Work)|(((~ ((((User <: profile) . ref0) <: (User <: visible)) . (Work <: ids))) . ((((User <: profile) . ref0) <: (User <: visible)) . (Work <: ids))) in iden));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));30
353;this/Inv3;(all ref0:(one Source)|(((((Work <: source) . ref0) <: (Work <: ids)) . (~ (((Work <: source) . ref0) <: (Work <: ids)))) in iden));1;(all ref0:(one Source),ref1:(one User)|((((((Work <: source) . ref0) & (ref1 . (User <: profile))) <: (Work <: ids)) . (~ ((((Work <: source) . ref0) & (ref1 . (User <: profile))) <: (Work <: ids)))) in iden));11
354;this/Inv3;(all ref0:(one Work),ref1:(one Work)|((ref0 . (Work <: ids)) != (ref1 . (Work <: ids))));1;(all ref0:(one Id),ref1:(one Source),ref2:(one User)|(lone (((Work <: ids) . ref0) & (((Work <: source) . ref1) & (ref2 . (User <: profile))))));16
355;this/Inv4;(all ref0:(one User),ref1:(one Work),ref2:(one Work)|((! disj[ref1,ref2]) || (((ref1 = ref2) && (ref1 in (ref0 . (User <: visible)))) => (ref2 !in (ref0 . (User <: visible))))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));24
356;this/Inv3;(all ref0:(one Work),ref1:(one Work)|(((ref0 in (Source . (User <: profile))) && (ref1 in (Source . (User <: profile)))) => ((ref0 . (Work <: ids)) !in (ref1 . (Work <: ids)))));1;(all ref0:(one Id),ref1:(one Source),ref2:(one User)|(lone (((Work <: ids) . ref0) & (((Work <: source) . ref1) & (ref2 . (User <: profile))))));28
357;this/Inv3;(all ref0:(one User),ref1:(one Work)|((ref1 in (ref0 . (User <: profile))) => ((all ref2:(one User),ref3:(one Work)|((((ref0 . (Work <: source)) = (ref2 . (Work <: source))) && (ref3 in (ref2 . (User <: profile)))) => ((ref1 . (Work <: ids)) = (ref3 . (Work <: ids))))) && ((ref1 . (Work <: ids)) = (ref1 . (Work <: ids))))));1;(all ref0:(one User),ref1:(one Work),ref2:(one Work)|(((ref1 != ref2) && ((ref1 + ref2) in (ref0 . (User <: profile))) && ((ref1 . (Work <: source)) = (ref2 . (Work <: source)))) => (no ((ref1 . (Work <: ids)) & (ref2 . (Work <: ids))))));35
358;this/Inv3;(all ref0:(one Source)|((((((Work <: source) . ref0) & (User . (User <: profile))) <: (Work <: ids)) . (~ ((((Work <: source) . ref0) & (User . (User <: profile))) <: (Work <: ids)))) in iden));1;(all ref0:(one Source),ref1:(one User)|((((((Work <: source) . ref0) & (ref1 . (User <: profile))) <: (Work <: ids)) . (~ ((((Work <: source) . ref0) & (ref1 . (User <: profile))) <: (Work <: ids)))) in iden));7
359;this/Inv3;(all ref0:(one Work),ref1:(one Work)|((ref0 <: (Work <: ids)) != (ref1 <: (Work <: ids))));1;(all ref0:(one Source),ref1:(one User)|(((((Work <: source) . ref0) & (ref1 . (User <: profile))) <: (Work <: ids)) in (Work lone-> Id)));18
360;this/Inv4;(all ref0:(one User),ref1:(one Work)|(((~ ((User <: visible) . ((ref0 . (User <: profile)) <: (Work <: ids)))) . ((User <: visible) . ((ref0 . (User <: profile)) <: (Work <: ids)))) in iden));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));31
361;this/Inv4;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || ((ref1 . (Work <: ids)) != (ref2 . (Work <: ids)))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));14
362;this/Inv3;(all ref0:(one User),ref1:(one (ref0 . (User <: profile))),ref2:(one (ref0 . (User <: profile)))|(! ((ref1 . (Work <: ids)) = (ref2 . (Work <: ids)))));1;(all ref0:(one Id),ref1:(one Source),ref2:(one User)|(lone (((Work <: ids) . ref0) & (((Work <: source) . ref1) & (ref2 . (User <: profile))))));18
363;this/Inv3;(all ref0:(one User),ref1:(one Work),ref2:(one Work)|(((no ((ref1 . (Work <: ids)) & (ref2 . (Work <: ids)))) && ((ref1 . (Work <: source)) = (ref2 . (Work <: source))) && (ref1 in (ref0 . (User <: profile))) && (ref2 in (ref0 . (User <: profile)))) => (ref1 = ref2)));1;(all ref0:(one User),ref1:(one (ref0 . (User <: profile))),ref2:(one (ref0 . (User <: profile)))|((! disj[ref1,ref2]) || (((ref1 . (Work <: source)) = (ref2 . (Work <: source))) => (no ((ref1 . (Work <: ids)) & (ref2 . (Work <: ids)))))));35
364;this/Inv4;(all ref0:(one User)|(iden in (((ref0 . (User <: visible)) <: (Work <: ids)) . (~ ((ref0 . (User <: visible)) <: (Work <: ids))))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));24
365;this/Inv3;(all ref0:(one Id),ref1:(one Work),ref2:(one Work)|(((ref0 in (ref1 . (Work <: ids))) && (ref1 in (Source . (User <: profile))) && (ref2 in (Source . (User <: profile)))) => (ref0 !in (ref2 . (Work <: ids)))));1;(all ref0:(one Id),ref1:(one Source),ref2:(one User)|(lone (((Work <: ids) . ref0) & (((Work <: source) . ref1) & (ref2 . (User <: profile))))));30
366;this/Inv4;(all ref0:(one User)|(iden in ((~ ((ref0 . (User <: visible)) <: (Work <: ids))) . ((ref0 . (User <: visible)) <: (Work <: ids)))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));26
367;this/Inv3;(all ref0:(one Id),ref1:(one Work),ref2:(one Work)|(((ref0 in (ref1 . (Work <: ids))) && ((ref1 . (Work <: source)) != (ref2 . (Work <: source)))) => (ref0 !in (ref2 . (Work <: ids)))));1;(all ref0:(one Id),ref1:(one Source),ref2:(one User)|(lone (((Work <: ids) . ref0) & (((Work <: source) . ref1) & (ref2 . (User <: profile))))));25
368;this/Inv4;(((User <: profile) . (~ (User <: visible))) in iden);1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));19
369;this/Inv4;(all ref0:(one User),ref1:(one ((ref0 . (User <: profile)) . (Work <: ids)))|(lone (((ref0 . (User <: visible)) . (Work <: ids)) & ref1)));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));23
370;this/Inv4;((((User <: profile) . (~ (User <: visible))) . (~ ((User <: profile) . (~ (User <: visible))))) in iden);1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));23
371;this/Inv4;(all ref0:(one User),ref1:(one ((ref0 . (User <: profile)) . (Work <: ids)))|((# (((ref0 . (User <: visible)) . (Work <: ids)) & ref1)) < 2));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));25
372;this/Inv4;(all ref0:(one User)|(some ref1:(one Work),ref2:(one Work)|(((some ((ref0 <: (User <: visible)) . ref1)) && (some ((ref0 <: (User <: visible)) . ref1))) => (ref1 = ref2))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));31
373;this/Inv4;(all ref0:(one User),ref1:(one Work),ref2:(one Work),ref3:(one ((ref0 . (User <: profile)) . (Work <: ids)))|((((ref1 -> ref3) + (ref2 -> ref3)) in ((User <: visible) . (Work <: ids))) => (ref1 = ref2)));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));28
374;this/Inv4;(all ref0:(one User)|(no ((ref0 . (User <: visible)) . {ref1:(one Work),ref2:(one Work)|((! disj[ref1,ref2]) || ((ref1 . (Work <: ids)) = (ref2 . (Work <: ids))))})));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));19
375;this/Inv4;(lone ((User <: visible) & (User -> Work)));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));23
376;this/Inv4;(all ref0:(one User)|(some ref1:(one Work),ref2:(one Work)|((some (((ref0 <: (User <: visible)) . ref1) & ((ref0 <: (User <: visible)) . ref2))) => (ref1 = ref2))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));28
377;this/Inv4;(all ref0:(one User),ref1:(one Work)|((ref1 in (ref0 . (User <: profile))) => (lone (((ref0 . (User <: visible)) . (Work <: ids)) & (ref1 . (Work <: ids))))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));29
378;this/Inv4;(all ref0:(one User)|(no ((ref0 . (User <: visible)) . {ref1:(one Work),ref2:(one Work)|((! disj[ref1,ref2]) || (some ((ref1 . (Work <: ids)) & (ref2 . (Work <: ids)))))})));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));20
379;this/Inv4;(all ref0:(one User)|(some ref1:(one Work),ref2:(one Work)|(((some ((ref0 <: (User <: visible)) . ref1)) && (some ((ref0 <: (User <: visible)) . ref2))) => (ref1 = ref2))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));29
380;this/Inv4;(all ref0:(one User),ref1:(one Work)|((ref1 in (ref0 . (User <: profile))) => (lone (ref1 . (Work <: ids)))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));23
381;this/Inv4;(all ref0:(one Work)|(some ref1:(one User)|((((User <: visible) . ref0) in User) && (((Work <: ids) . (~ (Work <: ids))) in iden) && (((~ (Work <: ids)) . (Work <: ids)) in iden))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));29
382;this/Inv4;(all ref0:(one User),ref1:(one Work)|((ref1 in (ref0 . (User <: visible))) => (no (((ref0 . (User <: visible)) . (Work <: ids)) & (ref1 . (Work <: ids))))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));29
