;predicate;formula;frequency;closest_solution;solution_distance
539;this/oriented;(0 = 1);1;((Node <: adj) = ((Node <: adj) - (~ (Node <: adj))));7
540;this/stonglyConnected;(some ref0:(one Node)|((ref0 . (* (Node <: adj))) = Node));1;(all ref0:(one Node)|((ref0 . (* (Node <: adj))) = Node));2
541;this/undirected;(all ref0:(one Node)|(lone ref1:(one Node)|(ref0 = (ref1 . (Node <: adj)))));1;(all ref0:(one Node),ref1:(one (ref0 . (Node <: adj)))|(ref0 in (ref1 . (Node <: adj))));6
542;this/complete;(Node in (Node . (* (Node <: adj))));1;((Node -> Node) in (Node <: adj));3
543;this/undirected;((all ref0:(one Node)|(lone ref1:(one Node)|(ref0 = (ref1 . (Node <: adj))))) && (all ref2:(one Node)|(lone ref3:(one Node)|((ref2 . (Node <: adj)) = ref3))));1;(all ref0:(one Node),ref1:(one (ref0 . (Node <: adj)))|(ref0 in (ref1 . (Node <: adj))));14
544;this/acyclic;(no ref0:(one Node)|(ref0 !in (ref0 . (^ (Node <: adj)))));1;(all ref0:(one Node)|(ref0 !in (ref0 . (^ (Node <: adj)))));2
545;this/undirected;((all ref0:(one Node)|(lone ref1:(one Node)|(ref0 = (ref1 . (Node <: adj))))) && (all ref2:(one Node)|(one ref3:(one Node)|((ref2 . (Node <: adj)) = ref3))));1;(all ref0:(one Node),ref1:(one (ref0 . (Node <: adj)))|(ref0 in (ref1 . (Node <: adj))));14
546;this/noLoops;(Node !in (Node . (* (Node <: adj))));1;(all ref0:(one Node)|(ref0 !in ((Node <: adj) . ref0)));6
547;this/complete;(Node in (Node . (Node <: adj)));1;((Node -> Node) in (Node <: adj));2
548;this/weaklyConnected;(all ref0:(one Node)|(Node in ((ref0 . (^ (Node <: adj))) - ref0)));1;(all ref0:(one Node)|(Node in (ref0 + (ref0 . (^ ((Node <: adj) + (~ (Node <: adj))))))));9
549;this/oriented;(no (Node . (~ (Node <: adj))));1;(no ((Node <: adj) & (~ (Node <: adj))));4
550;this/undirected;((all ref0:(one Node)|(one ref1:(one Node)|(ref0 = (ref1 . (Node <: adj))))) && (all ref2:(one Node)|(one ref3:(one Node)|((ref2 . (Node <: adj)) = ref3))));1;(all ref0:(one Node),ref1:(one (ref0 . (Node <: adj)))|(ref0 in (ref1 . (Node <: adj))));14
551;this/complete;(all ref0:(one Node),ref1:(one Node)|((! disj[ref0,ref1]) || ((ref0 in (ref1 . (^ (Node <: adj)))) && (ref1 in (ref0 . (^ (Node <: adj)))))));1;(all ref0:(one Node),ref1:(one Node)|((ref0 in (ref1 . (Node <: adj))) && (ref1 in (ref0 . (Node <: adj)))));11
552;this/undirected;((Node <: adj) = ((Node <: adj) . (Node <: adj)));1;((Node <: adj) = (~ (Node <: adj)));3
553;this/undirected;(all ref0:(one Node),ref1:(one Node)|(ref0 = ((ref0 . (Node <: adj)) . (Node <: adj))));1;((Node <: adj) = (~ (Node <: adj)));7
554;this/noLoops;(Node !in (Node . (^ (Node <: adj))));1;(all ref0:(one Node)|(ref0 !in ((Node <: adj) . ref0)));6
555;this/acyclic;(all ref0:(one Node)|(some ref1:(one Node)|(((ref0 -> ref1) in (Node <: adj)) => ((ref1 -> ref0) !in (Node <: adj)))));1;(all ref0:(one Node)|((ref0 -> ref0) !in (^ (Node <: adj))));12
556;this/acyclic;(all ref0:(one Node)|((ref0 -> ref0) !in (Node <: adj)));1;(all ref0:(one Node)|((ref0 -> ref0) !in (^ (Node <: adj))));3
557;this/acyclic;(no ref0:(one Node)|(ref0 in (ref0 . (~ (Node <: adj)))));1;(no ref0:(one Node)|(ref0 in (ref0 . (^ (Node <: adj)))));4
558;this/weaklyConnected;(all ref0:(one Node),ref1:(one Node)|((ref0 in (ref1 . (^ (Node <: adj)))) <=> (ref1 in (ref0 . (^ (Node <: adj))))));1;(all ref0:(one Node),ref1:(one Node)|(ref1 in (ref0 . (* ((Node <: adj) + (~ (Node <: adj)))))));16
559;this/complete;(all ref0:(one Node),ref1:(one Node)|(some (ref0 -> ref1)));1;(all ref0:(one Node),ref1:(one Node)|((ref0 -> ref1) in (Node <: adj)));7
560;this/noLoops;(! (iden in (^ (Node <: adj))));1;(all ref0:(one Node)|(! ((ref0 -> ref0) in (Node <: adj))));6
561;this/complete;(all ref0:(one Node),ref1:(one Node)|((ref0 in (ref1 . (Node <: adj))) || (ref1 in (ref0 . (Node <: adj)))));1;(all ref0:(one Node),ref1:(one Node)|((ref0 in (ref1 . (Node <: adj))) && (ref1 in (ref0 . (Node <: adj)))));6
562;this/weaklyConnected;(all ref0:(one Node),ref1:(one Node)|((ref1 in ((* (Node <: adj)) . ref0)) || (ref1 in (ref0 . (* (Node <: adj))))));1;(all ref0:(one Node),ref1:(one Node)|(ref1 in (ref0 . (* ((Node <: adj) + (~ (Node <: adj)))))));14
563;this/complete;(iden in ((~ (Node <: adj)) . (Node <: adj)));1;(all ref0:(one Node)|(Node in (ref0 . (Node <: adj))));6
564;this/undirected;(all ref0:(one Node)|(one ref1:(one Node)|(((ref0 . (Node <: adj)) = ref1) => (ref1 = (ref1 . (Node <: adj))))));1;(all ref0:(one Node)|((ref0 . (Node <: adj)) in ((Node <: adj) . ref0)));11
565;this/weaklyConnected;(all ref0:(one Node),ref1:(one Node)|((ref0 in (ref1 . (* (Node <: adj)))) && (ref1 in (ref0 . (^ (Node <: adj))))));1;(all ref0:(one Node),ref1:(one Node)|(ref0 in (ref1 . (* ((Node <: adj) + (~ (Node <: adj)))))));14
566;this/noLoops;(all ref0:(one Node)|(ref0 !in ((^ (Node <: adj)) . ref0)));1;(all ref0:(one Node)|(ref0 !in ((Node <: adj) . ref0)));3
567;this/complete;(iden in ((Node <: adj) . (~ (Node <: adj))));1;(all ref0:(one Node)|(Node in (ref0 . (Node <: adj))));6
568;this/complete;(all ref0:(one Node)|(some (((Node <: adj) . ref0) + (ref0 . (Node <: adj)))));1;(no ref0:(one Node)|(Node !in (ref0 . (Node <: adj))));9
569;this/complete;(Node in (((Node <: adj) . Node) + (Node . (Node <: adj))));1;((Node -> Node) in (Node <: adj));6
570;this/noLoops;(no ((Node <: adj) & (Node -> Node)));1;(no ((Node <: adj) & iden));4
571;this/acyclic;(iden !in (* (Node <: adj)));1;(graph/dag[(Node <: adj)]);5
572;this/undirected;(all ref0:(one Node),ref1:(one Node)|(((ref0 . (Node <: adj)) = ref1) <=> (ref1 = (ref1 . (Node <: adj)))));1;(all ref0:(one Node)|((ref0 . (Node <: adj)) in ((Node <: adj) . ref0)));11
573;this/undirected;(all ref0:(one Node),ref1:(one Node)|((ref0 in (ref1 . (Node <: adj))) && (ref1 in (ref0 . (Node <: adj)))));1;(all ref0:(one Node),ref1:(one Node)|((ref0 in (ref1 . (Node <: adj))) => (ref1 in (ref0 . (Node <: adj)))));6
574;this/weaklyConnected;(all ref0:(one Node)|((Node - ref0) in ((ref0 . (^ (Node <: adj))) + (ref0 . (^ (~ (Node <: adj)))))));1;(all ref0:(one Node)|(Node in (ref0 + (ref0 . (^ ((Node <: adj) + (~ (Node <: adj))))))));9
575;this/oriented;(all ref0:(one Node),ref1:(one Node)|((((ref0 -> ref1) in (Node <: adj)) && ((ref1 -> ref0) in (Node <: adj))) => (ref0 != ref1)));1;(! (some ref0:(one Node),ref1:(one Node)|(((ref0 -> ref1) in (Node <: adj)) && ((ref1 -> ref0) in (Node <: adj)))));9
576;this/acyclic;(iden !in ((^ (Node <: adj)) - (Node <: adj)));1;(iden = (iden - (^ (Node <: adj))));4
577;this/oriented;(all ref0:(one Node),ref1:(one Node)|((((ref0 -> ref1) in (Node <: adj)) && ((ref1 -> ref0) in (Node <: adj))) <=> (ref0 != ref1)));1;(! (some ref0:(one Node),ref1:(one Node)|(((ref0 -> ref1) in (Node <: adj)) && ((ref1 -> ref0) in (Node <: adj)))));9
578;this/acyclic;(! (iden in (* (Node <: adj))));1;(graph/dag[(Node <: adj)]);6
579;this/weaklyConnected;(all ref0:(one Node)|((Node - ref0) in (((^ (Node <: adj)) . ref0) + (ref0 . (^ (Node <: adj))))));1;(all ref0:(one Node)|(Node in (ref0 + (ref0 . (^ ((Node <: adj) + (~ (Node <: adj))))))));10
580;this/noLoops;(all ref0:(one Node)|(ref0 in (ref0 . (^ (Node <: adj)))));1;(no ref0:(one Node)|(ref0 in (ref0 . (Node <: adj))));3
581;this/oriented;(all ref0:(one Node),ref1:(one Node)|((((ref0 -> ref1) in (Node <: adj)) && ((ref1 -> ref0) in (Node <: adj))) <=> (ref0 = ref1)));1;(! (some ref0:(one Node),ref1:(one Node)|(((ref0 -> ref1) in (Node <: adj)) && ((ref1 -> ref0) in (Node <: adj)))));9
582;this/weaklyConnected;(all ref0:(one Node)|((ref0 - ref0) in ref0));1;(graph/weaklyConnected[(Node <: adj)]);7
583;this/weaklyConnected;(all ref0:(one Node)|(ref0 in ((Node <: adj) . ref0)));1;(graph/weaklyConnected[(Node <: adj)]);7
584;this/weaklyConnected;(all ref0:(one Node)|(Node in (ref0 . (^ ((^ (Node <: adj)) + (^ (~ (Node <: adj))))))));1;(all ref0:(one Node)|(Node in (ref0 + (ref0 . (^ ((Node <: adj) + (~ (Node <: adj))))))));6
585;this/weaklyConnected;(all ref0:(one Node)|((Node - ref0) in (((* (Node <: adj)) . ref0) + (ref0 . (^ (Node <: adj))))));1;(all ref0:(one Node)|(Node in (ref0 + (ref0 . (^ ((Node <: adj) + (~ (Node <: adj))))))));10
586;this/weaklyConnected;(all ref0:(one Node),ref1:(one Node)|(ref0 in ((Node <: adj) . ref1)));1;(graph/weaklyConnected[(Node <: adj)]);8
587;this/complete;((^ (Node <: adj)) = (Node -> Node));1;((Node <: adj) = (Node -> Node));1
588;this/weaklyConnected;(all ref0:(one Node),ref1:(one Node)|((ref0 in ((Node <: adj) . ref1)) && (ref1 in ((Node <: adj) . ref0))));1;(graph/weaklyConnected[(Node <: adj)]);14
589;this/oriented;(all ref0:(one Node),ref1:(one Node)|((ref0 in (ref1 . (Node <: adj))) <=> (ref1 in (univ - (ref0 . (Node <: adj))))));1;(all ref0:(one Node),ref1:(one Node)|((ref0 in (ref1 . (Node <: adj))) => (ref1 in (univ - (ref0 . (Node <: adj))))));6
590;this/weaklyConnected;(all ref0:(one Node)|((Node - ref0) in (((* (Node <: adj)) . ref0) + (ref0 . (* (Node <: adj))))));1;(all ref0:(one Node)|(Node in (ref0 + (ref0 . (* ((Node <: adj) + (~ (Node <: adj))))))));10
591;this/weaklyConnected;(all ref0:(one Node),ref1:(one Node)|(some (ref0 <: ((^ (Node <: adj)) . ref1))));1;(graph/weaklyConnected[(Node <: adj)]);10
592;this/oriented;(all ref0:(one Node),ref1:(one Node)|((! disj[ref0,ref1]) || ((((ref0 -> ref1) in (Node <: adj)) && ((ref1 -> ref0) in (Node <: adj))) => (ref0 = ref1))));1;(! (some ref0:(one Node),ref1:(one Node)|(((ref0 -> ref1) in (Node <: adj)) && ((ref1 -> ref0) in (Node <: adj)))));14
593;this/acyclic;(iden in (^ (Node <: adj)));1;(iden = (iden - (^ (Node <: adj))));4
594;this/oriented;(all ref0:(one Node),ref1:(one Node)|((! disj[ref0,ref1]) || (((ref0 -> ref1) in (Node <: adj)) => (! ((ref1 -> ref0) in (Node <: adj))))));1;(all ref0:(one Node),ref1:(one Node)|(((ref0 -> ref1) in (Node <: adj)) => (! ((ref1 -> ref0) in (Node <: adj)))));9
595;this/oriented;((Node <: adj) = ((Node <: adj) & (~ (Node <: adj))));1;((Node <: adj) = ((Node <: adj) - (~ (Node <: adj))));2
596;this/weaklyConnected;(all ref0:(one Node)|(Node in ((((* (Node <: adj)) . ref0) + (ref0 . (* (Node <: adj)))) + ((ref0 . (~ (* (Node <: adj)))) + ((~ (* (Node <: adj))) . ref0)))));1;(all ref0:(one Node)|(Node in ((((* (Node <: adj)) . ref0) + (ref0 + (ref0 . (* (Node <: adj))))) . (* ((Node <: adj) + (~ (Node <: adj)))))));14
597;this/undirected;(all ref0:(one Node)|(((ref0 . (Node <: adj)) in Node) => (ref0 = ((ref0 . (Node <: adj)) . (Node <: adj)))));1;(all ref0:(one Node),ref1:(one Node)|((ref1 in (ref0 . (Node <: adj))) => (ref0 in (ref1 . (Node <: adj)))));11
598;this/weaklyConnected;(all ref0:(one Node),ref1:(one Node)|(((ref0 in (ref1 . (^ (Node <: adj)))) || (ref0 in (ref1 . (~ (^ (Node <: adj)))))) && ((ref1 in (ref0 . (^ (Node <: adj)))) || (ref1 in (ref0 . (~ (^ (Node <: adj))))))));1;(all ref0:(one Node),ref1:(one Node)|(ref1 in (ref0 . (* ((Node <: adj) + (~ (Node <: adj)))))));30
599;this/undirected;(one ((Node <: adj) & (~ (Node <: adj))));1;((Node <: adj) in (~ (Node <: adj)));3
600;this/undirected;(all ref0:(one Node)|(some ref1:(one Node)|(((ref0 . (Node <: adj)) = ref1) => (ref0 = (ref1 . (Node <: adj))))));1;(all ref0:(one Node),ref1:(one Node)|((ref1 in (ref0 . (Node <: adj))) => (ref0 in (ref1 . (Node <: adj)))));10
601;this/acyclic;((iden !in (^ (Node <: adj))) || (iden in (Node <: adj)));1;(no ((^ (Node <: adj)) & iden));7
602;this/weaklyConnected;(((Node <: adj) + (~ (Node <: adj))) in (Node -> Node));1;((Node -> Node) in (* ((Node <: adj) + (~ (Node <: adj)))));7
603;this/undirected;(all ref0:(one Node)|(one (ref0 . (Node <: adj))));1;(graph/undirected[(Node <: adj)]);6
604;this/weaklyConnected;(all ref0:(one Node)|(Node in ((((* (Node <: adj)) . ref0) + ((ref0 . (* (Node <: adj))) + (ref0 . (~ (* (Node <: adj)))))) + ((~ (* (Node <: adj))) . ref0))));1;(all ref0:(one Node)|(Node in ((((* (Node <: adj)) . ref0) + (ref0 + (ref0 . (* (Node <: adj))))) . (* ((Node <: adj) + (~ (Node <: adj)))))));14
605;this/weaklyConnected;(all ref0:(one Node),ref1:(one Node)|(((^ (Node <: adj)) . ref0) in (((^ (Node <: adj)) . ref1) & ref0)));1;(graph/weaklyConnected[(Node <: adj)]);14
606;this/undirected;(all ref0:(one Node)|(one ((ref0 . (Node <: adj)) & (ref0 . (~ (Node <: adj))))));1;(all ref0:(one Node)|((ref0 . (Node <: adj)) in ((Node <: adj) . ref0)));8
607;this/weaklyConnected;((^ (Node <: adj)) in (Node -> Node));1;((Node -> Node) in (* ((Node <: adj) + (~ (Node <: adj)))));7
608;this/weaklyConnected;(all ref0:(one Node),ref1:(one Node)|((! disj[ref0,ref1]) || ((ref0 in (ref1 . (* (Node <: adj)))) && (ref1 in (ref0 . (* (Node <: adj)))))));1;(all ref0:(one Node),ref1:(one Node)|(ref1 in (ref0 . (* ((Node <: adj) + (~ (Node <: adj)))))));19
609;this/complete;(all ref0:(one Node),ref1:(one Node)|((ref0 in (ref1 . (* (Node <: adj)))) => (ref1 in (ref0 . (* (Node <: adj))))));1;(all ref0:(one Node),ref1:(one Node)|((ref0 in (ref1 . (Node <: adj))) && (ref1 in (ref0 . (Node <: adj)))));8
610;this/weaklyConnected;(all ref0:(one Node),ref1:(one Node)|(ref0 in (((^ (Node <: adj)) . ref1) & ref0)));1;(graph/weaklyConnected[(Node <: adj)]);11
611;this/undirected;(all ref0:(one Node)|(((ref0 . (Node <: adj)) in Node) && (ref0 in ((ref0 . (Node <: adj)) . (Node <: adj)))));1;(((Node <: adj) in (~ (Node <: adj))) && ((~ (Node <: adj)) in (Node <: adj)));11
612;this/undirected;(all ref0:(one Node),ref1:(one Node)|(((ref0 . (Node <: adj)) = ref1) <=> (ref0 in (ref1 . (Node <: adj)))));1;(all ref0:(one Node),ref1:(one Node)|((ref1 in (ref0 . (Node <: adj))) => (ref0 in (ref1 . (Node <: adj)))));10
613;this/complete;(all ref0:(one Node),ref1:(one Node)|((ref0 in (ref1 . (* (Node <: adj)))) <=> (ref1 in (ref0 . (* (Node <: adj))))));1;(all ref0:(one Node),ref1:(one Node)|((ref0 in (ref1 . (Node <: adj))) && (ref1 in (ref0 . (Node <: adj)))));8
614;this/complete;((Node <: adj) = (^ (Node <: adj)));1;((Node <: adj) = (Node -> Node));5
615;this/oriented;(all ref0:(one Node),ref1:(one Node)|((ref0 in ((^ (Node <: adj)) . ref1)) && (ref1 in ((^ (Node <: adj)) . ref0))));1;(all ref0:(one Node),ref1:(one Node)|((ref0 in (ref1 . (Node <: adj))) => (! (ref1 in (ref0 . (Node <: adj))))));13
616;this/complete;((Node <: adj) = (* (Node <: adj)));1;((Node <: adj) = (Node -> Node));5
617;this/undirected;(all ref0:(one Node),ref1:(one Node)|(((ref0 in (ref1 . (Node <: adj))) && (ref0 in (ref1 . (Node <: adj)))) <=> ((ref0 . (Node <: adj)) in ref1)));1;(all ref0:(one Node),ref1:(one Node)|((ref0 in (ref1 . (Node <: adj))) <=> (ref1 in (ref0 . (Node <: adj)))));12
618;this/weaklyConnected;(((Node <: adj) . (^ (Node <: adj))) in (Node <: adj));1;(graph/weaklyConnected[(Node <: adj)]);7
619;this/weaklyConnected;((Node -> Node) in ((* (Node <: adj)) + (* (~ (Node <: adj)))));1;((Node -> Node) in (* ((Node <: adj) + (~ (Node <: adj)))));3
620;this/weaklyConnected;(all ref0:(one Node),ref1:(one Node)|((! disj[ref0,ref1]) || (ref0 in (ref1 . (^ (Node <: adj)))) || (ref0 in (ref1 . (~ (^ (Node <: adj)))))));1;(all ref0:(one Node),ref1:(one Node)|(ref0 in (ref1 . (* ((Node <: adj) + (~ (Node <: adj)))))));19
621;this/undirected;(all ref0:(one Node)|(some ref1:(one Node)|(((ref0 . (Node <: adj)) in ref1) <=> (ref0 in (ref1 . (Node <: adj))))));1;(all ref0:(one Node),ref1:(one Node)|((ref1 in (ref0 . (Node <: adj))) => (ref0 in (ref1 . (Node <: adj)))));8
622;this/complete;(all ref0:(one Node),ref1:(one Node)|((! disj[ref0,ref1]) || ((ref0 in (ref1 . (^ (Node <: adj)))) => (ref1 in (ref0 . (^ (Node <: adj)))))));1;(all ref0:(one Node),ref1:(one Node)|((ref0 in (ref1 . (Node <: adj))) && (ref1 in (ref0 . (Node <: adj)))));13
623;this/complete;((* (Node <: adj)) in (Node -> Node));1;((Node <: adj) = (Node -> Node));3
624;this/complete;(all ref0:(one Node),ref1:(one Node)|((ref0 in (ref1 . (^ (Node <: adj)))) => (ref1 in (ref0 . (^ (Node <: adj))))));1;(all ref0:(one Node),ref1:(one Node)|((ref0 in (ref1 . (Node <: adj))) && (ref1 in (ref0 . (Node <: adj)))));8
625;this/undirected;(all ref0:(one Node)|(lone ref1:(one Node)|(((ref0 . (Node <: adj)) in ref1) <=> (ref0 in (ref1 . (Node <: adj))))));1;(all ref0:(one Node),ref1:(one Node)|((ref1 in (ref0 . (Node <: adj))) => (ref0 in (ref1 . (Node <: adj)))));8
626;this/complete;((* (Node <: adj)) = (Node -> Node));1;((Node <: adj) = (Node -> Node));1
627;this/undirected;(no Node);1;(graph/undirected[(Node <: adj)]);3
628;this/complete;((Node -> Node) in (* (Node <: adj)));1;((Node -> Node) in (Node <: adj));1
629;this/complete;(all ref0:(one Node),ref1:(one Node)|((ref0 in (ref1 . (^ (Node <: adj)))) <=> (ref1 in (ref0 . (^ (Node <: adj))))));1;(all ref0:(one Node),ref1:(one Node)|((ref0 in (ref1 . (Node <: adj))) && (ref1 in (ref0 . (Node <: adj)))));8
630;this/weaklyConnected;((* (Node <: adj)) = (Node -> Node));1;(graph/weaklyConnected[(Node <: adj)]);7
631;this/noLoops;(no iden);1;(no ((Node <: adj) & iden));2
632;this/weaklyConnected;(all ref0:(one Node)|((ref0 . ((Node <: adj) + (~ (Node <: adj)))) = (Node - ref0)));1;(all ref0:(one Node)|((ref0 . (* ((Node <: adj) + (~ (Node <: adj))))) = Node));5
633;this/complete;(all ref0:(one Node)|(some (ref0 . (^ (Node <: adj)))));1;(no ref0:(one Node)|(Node !in (ref0 . (Node <: adj))));6
634;this/complete;(all ref0:(one Node)|(some ((^ (Node <: adj)) . ref0)));1;(no ref0:(one Node)|(Node !in (ref0 . (Node <: adj))));8
635;this/weaklyConnected;(Node = (Node . (* ((Node <: adj) + (~ (Node <: adj))))));1;((Node -> Node) in (* ((Node <: adj) + (~ (Node <: adj)))));4
636;this/weaklyConnected;(Node in (((* (Node <: adj)) . Node) + (Node . (* (Node <: adj)))));1;((Node -> Node) in (* ((Node <: adj) + (~ (Node <: adj)))));10
637;this/oriented;(all ref0:(one Node)|(some ((Node <: adj) . ref0)));1;(no (((Node <: adj) . (Node <: adj)) & iden));7
638;this/weaklyConnected;(some ref0:(one Node)|(Node in (ref0 . (^ (Node <: adj)))));1;(all ref0:(one Node)|(Node in (ref0 + (ref0 . (^ ((Node <: adj) + (~ (Node <: adj))))))));7
639;this/weaklyConnected;(some ref0:(one Node)|(Node in (ref0 + (ref0 . (^ (Node <: adj))))));1;(all ref0:(one Node)|(Node in (ref0 + (ref0 . (^ ((Node <: adj) + (~ (Node <: adj))))))));5
640;this/undirected;((Node <: adj) in (Node <: adj));1;((Node <: adj) in (~ (Node <: adj)));1
641;this/weaklyConnected;(Node in (Node . (Node <: adj)));1;((Node -> Node) in (* ((Node <: adj) + (~ (Node <: adj)))));6
642;this/weaklyConnected;((some (Node <: adj)) => (Node in (((Node <: adj) . Node) + (Node . (Node <: adj)))));1;((Node -> Node) in (* ((Node <: adj) + (~ (Node <: adj)))));11
643;this/weaklyConnected;((lone Node) || (Node in (((Node <: adj) . Node) + (Node . (Node <: adj)))));1;((Node -> Node) in (* ((Node <: adj) + (~ (Node <: adj)))));11
644;this/weaklyConnected;(((Node <: adj) . (~ (Node <: adj))) in iden);1;(all ref0:(one Node)|(Node in (ref0 . (* ((Node <: adj) + (~ (Node <: adj)))))));6
645;this/weaklyConnected;((! (lone Node)) => (Node in (((Node <: adj) . Node) + (Node . (Node <: adj)))));1;((Node -> Node) in (* ((Node <: adj) + (~ (Node <: adj)))));12
