;predicate;formula;frequency;closest_solution;solution_distance
497;this/inv10;(all ref0:(one Class),ref1:(one Student)|(some ((ref0 & ref1) & Group)));1;(all ref0:(one Class),ref1:(one Student)|(some ((ref0 . (Class <: Groups)) & (ref1 -> Group))));8
498;this/inv10;(all ref0:(one Class),ref1:(one (Student - Teacher))|(one ref2:(one Group)|((ref1 -> ref2) in (ref0 . (Class <: Groups)))));1;(all ref0:(one Class),ref1:(one Student)|(some ref2:(one Group)|((ref1 -> ref2) in (ref0 . (Class <: Groups)))));6
499;this/inv14;(all ref0:(one Person)|(some ref1:(one Group)|(all ref2:(one Teacher)|(no (ref2 -> ((Class <: Groups) . (ref0 -> ref1)))))));1;(all ref0:(one Class)|(((((Person <: Teaches) . ref0) & Teacher) -> (((ref0 . (Class <: Groups)) . Group) & Student)) in (Person <: Tutors)));21
500;this/inv10;(all ref0:(one Class),ref1:(one Student)|(one ref2:(one Group)|((none = (ref1 . (Person <: Teaches))) && ((ref1 -> ref2) in (ref0 . (Class <: Groups))))));1;(all ref0:(one Class),ref1:(one Student)|(some ref2:(one Group)|((ref1 -> ref2) in (ref0 . (Class <: Groups)))));12
501;this/inv2;(no (Person <: Teaches));1;(no Teacher);2
502;this/inv11;(all ref0:(one Class)|(some ref1:(one Teacher)|(((ref1 -> ref0) in (Person <: Teaches)) => (some ref2:(one Group),ref3:(one Person)|((ref0 -> (ref3 -> ref2)) !in (Class <: Groups))))));1;(all ref0:(one Class)|((some (ref0 . (Class <: Groups))) => (some ref1:(one Teacher)|((ref1 -> ref0) in (Person <: Teaches)))));17
503;this/inv11;(all ref0:(one Class)|((no (Teacher & (Teacher <: ((Person <: Teaches) . ref0)))) => (no ((Class <: Groups) & (ref0 -> (Student -> Group))))));1;(all ref0:(one Class)|((no ((Teacher <: (Person <: Teaches)) . ref0)) => (no (ref0 . (Class <: Groups)))));16
504;this/inv6;(iden in (Person <: Teaches));1;(Teacher in ((Person <: Teaches) . Class));4
505;this/inv12;(some ref0:(one Class)|((some ref1:(one Group),ref2:(one Person)|((ref0 -> (ref2 -> ref1)) in (Class <: Groups))) && (some (((Person <: Teaches) . ref0) - Teacher))));1;(all ref0:(one Teacher)|(some ref1:(one Class)|(((ref0 -> ref1) in (Person <: Teaches)) && (some (ref1 . (Class <: Groups))))));15
506;this/inv14;(all ref0:(one Class),ref1:(one Student),ref2:(one Teacher)|(((some (ref1 . (ref0 . (Class <: Groups)))) && (some ((ref2 . (Person <: Teaches)) . (Class <: Groups)))) => (some ((ref2 <: (Person <: Tutors)) . ref1))));1;(all ref0:(one Class),ref1:(one Student),ref2:(one Teacher)|(((some (ref1 . (ref0 . (Class <: Groups)))) && (some ((ref2 <: (Person <: Teaches)) . ref0))) => (some ((ref2 <: (Person <: Tutors)) . ref1))));10
507;this/inv12;(all ref0:(one Teacher),ref1:(one (ref0 . (Person <: Teaches)))|(some (ref1 . (Class <: Groups))));1;(all ref0:(one Teacher)|(some ref1:(one (ref0 . (Person <: Teaches)))|(some (ref1 . (Class <: Groups)))));4
508;this/inv6;((Class . (~ (Person <: Teaches))) = Teacher);1;(Teacher in (Class . (~ (Person <: Teaches))));4
509;this/inv14;(all ref0:(one Class),ref1:(one Student),ref2:(one Teacher)|(((some (((Person <: Teaches) . ref0) & Teacher)) && (some (ref1 . (ref0 . (Class <: Groups))))) => (some ((ref2 <: (Person <: Tutors)) . ref1))));1;(all ref0:(one Class),ref1:(one Student),ref2:(one Teacher)|(((some (((Person <: Teaches) . ref0) & ref2)) && (some (ref1 . (ref0 . (Class <: Groups))))) => (some ((ref2 <: (Person <: Tutors)) . ref1))));8
510;this/inv11;(all ref0:(one Class)|(some ref1:(one ((Person <: Teaches) . ref0)),ref2:(one Group),ref3:(one Person)|((ref0 -> (ref3 -> ref2)) in (Class <: Groups))));1;(all ref0:(one Class)|((some ref1:(one Group),ref2:(one Person)|((ref0 -> (ref2 -> ref1)) in (Class <: Groups))) => (some ref3:(one Teacher)|((ref3 -> ref0) in (Person <: Teaches)))));16
511;this/inv12;(some ref0:(one Class)|((some (((Person <: Teaches) . ref0) & Teacher)) => (some ref1:(one Group),ref2:(one Person)|((ref0 -> (ref2 -> ref1)) in (Class <: Groups)))));1;(all ref0:(one Teacher)|(some ((ref0 <: (Person <: Teaches)) . (Class <: Groups))));18
512;this/inv11;(all ref0:(one Class)|((no (Teacher <: ((Person <: Teaches) . ref0))) => ((ref0 -> (Student -> Group)) !in (Class <: Groups))));1;(all ref0:(one Class)|((no ((Teacher <: (Person <: Teaches)) . ref0)) => (no (ref0 . (Class <: Groups)))));13
513;this/inv3;(all ref0:(one Person)|(! ((ref0 !in Teacher) && (ref0 in Student))));1;(all ref0:(one Student)|(ref0 !in Teacher));7
514;this/inv14;(all ref0:(one Class),ref1:(one Group),ref2:(one Person),ref3:(one Person)|((((ref0 -> (ref3 -> ref1)) in (Class <: Groups)) && ((ref2 -> ref0) in (Person <: Teaches)) && (ref2 in Teacher)) => ((ref2 -> ref3) in (Person <: Tutors))));1;(all ref0:(one Class),ref1:(one Group),ref2:(one Student),ref3:(one Teacher)|((((ref0 -> (ref2 -> ref1)) in (Class <: Groups)) && ((ref3 -> ref0) in (Person <: Teaches))) => ((ref3 -> ref2) in (Person <: Tutors))));17
515;this/inv12;(some ref0:(one Class)|((some ((Person <: Teaches) . ref0)) && (some (ref0 . (Class <: Groups)))));1;(all ref0:(one Teacher)|(some ((ref0 <: (Person <: Teaches)) . (Class <: Groups))));9
516;this/inv12;(some ref0:(one Class)|((some (((Person <: Teaches) . ref0) + Teacher)) && (some (ref0 . (Class <: Groups)))));1;(all ref0:(one Teacher)|(some ((ref0 <: (Person <: Teaches)) . (Class <: Groups))));11
517;this/inv6;(no ((Person <: Teaches) . Class));1;(Teacher in ((Person <: Teaches) . Class));3
518;this/inv12;(some ref0:(one Class)|((no (((Person <: Teaches) . ref0) - Teacher)) && (some (ref0 . (Class <: Groups)))));1;(all ref0:(one Teacher)|(some ((ref0 <: (Person <: Teaches)) . (Class <: Groups))));11
519;this/inv14;(all ref0:(one Class),ref1:(one Student),ref2:(one Teacher)|(((some (((Person <: Teaches) . ref0) & ref2)) && (some (ref1 . (ref0 . (Class <: Groups))))) => (some (((Person <: Tutors) :> ref2) . ref1))));1;(all ref0:(one Class),ref1:(one Student),ref2:(one Teacher)|(((some (((Person <: Teaches) . ref0) & ref2)) && (some (ref1 . (ref0 . (Class <: Groups))))) => (some ((ref2 <: (Person <: Tutors)) . ref1))));10
520;this/inv14;(all ref0:(one Class),ref1:(one Person)|((some (ref1 . (ref0 . (Class <: Groups)))) => (((Person <: Tutors) . ref1) in ((Person <: Teaches) . ref0))));1;(all ref0:(one Class),ref1:(one Student)|((some (ref1 . (ref0 . (Class <: Groups)))) => ((((Person <: Teaches) . ref0) & Teacher) in ((Person <: Tutors) . ref1))));12
521;this/inv12;(some ref0:(one Class)|((no (((Person <: Teaches) . ref0) - Person)) && (some (ref0 . (Class <: Groups)))));1;(all ref0:(one Teacher)|(some ((ref0 <: (Person <: Teaches)) . (Class <: Groups))));11
522;this/inv10;(Student = (Student . (Class . (Class <: Groups))));1;(all ref0:(one Class)|(Student in ((ref0 . (Class <: Groups)) . Group)));7
523;this/inv10;(all ref0:(one Class)|(lone (ref0 . (Class <: Groups))));1;(all ref0:(one Class),ref1:(one Student)|(some (ref1 . (ref0 . (Class <: Groups)))));7
524;this/inv12;(all ref0:(one Teacher)|((some ref1:(one Class)|(some (ref1 . (Class <: Groups)))) && (some (ref0 . (Person <: Teaches)))));1;(all ref0:(one Teacher)|(some ref1:(one (ref0 . (Person <: Teaches)))|(some (ref1 . (Class <: Groups)))));9
525;this/inv10;(((Class . (Class <: Groups)) . Group) in Student);1;(all ref0:(one Class)|(Student in ((ref0 . (Class <: Groups)) . Group)));5
526;this/inv4;((no Student) && (no Teacher) && (some Person));1;((Person - Student) in Teacher);8
527;this/inv10;(all ref0:(one Student)|(some (ref0 <: (Class . (Class <: Groups)))));1;(all ref0:(one Class),ref1:(one Student)|(some (ref1 <: (ref0 . (Class <: Groups)))));7
528;this/inv10;(all ref0:(one Student)|(some ((Class . (Class <: Groups)) . Group)));1;(all ref0:(one Class),ref1:(one Student)|(some (ref1 . (ref0 . (Class <: Groups)))));7
529;this/inv4;(all ref0:(one (Person - Student))|(ref0 !in Teacher));1;(no ref0:(one Person)|((ref0 !in Student) && (ref0 !in Teacher)));6
530;this/inv10;(all ref0:(one Class)|((ref0 . (Class <: Groups)) in (Person -> Group)));1;(all ref0:(one Class)|(Student in ((ref0 . (Class <: Groups)) . Group)));6
531;this/inv10;((Group . (~ (Class . (Class <: Groups)))) in Student);1;(all ref0:(one Class)|(Student in ((ref0 . (Class <: Groups)) . Group)));8
532;this/inv10;(Student in (Group . (~ (Class . (Class <: Groups)))));1;(all ref0:(one Class)|(Student in ((ref0 . (Class <: Groups)) . Group)));6
533;this/inv14;(all ref0:(one Class),ref1:(one Teacher)|(((ref1 -> ref0) in (Person <: Teaches)) => (all ref2:(one Student)|(some ref3:(one Group)|(((ref0 -> (ref2 -> ref3)) in (Class <: Groups)) => (ref2 in (ref1 . (Person <: Teaches))))))));1;(all ref0:(one Class),ref1:(one Student)|((some (ref1 <: (ref0 . (Class <: Groups)))) => (all ref2:(one Teacher)|(((ref2 -> ref0) in (Person <: Teaches)) => ((ref2 -> ref1) in (Person <: Tutors))))));24
534;this/inv11;(all ref0:(one Class)|((some (Class <: Groups)) => (some (((Person <: Teaches) . ref0) :> Teacher))));1;(all ref0:(one Class)|((some (ref0 . (Class <: Groups))) => (some (((Person <: Teaches) . ref0) :> Teacher))));4
535;this/inv10;(all ref0:(one Class)|((# (ref0 -> Student)) > 0));1;((Class -> Student) in ((Class <: Groups) . Group));10
536;this/inv12;(all ref0:(one Class),ref1:(one Group)|(some (((ref0 . (Class <: Groups)) . ref1) & Teacher)));1;(all ref0:(one Teacher)|(some ((ref0 <: (Person <: Teaches)) . (Class <: Groups))));9
537;this/inv14;(all ref0:(one Class),ref1:(one Teacher)|(((ref1 -> ref0) in (Person <: Teaches)) => (all ref2:(one Student)|(some ref3:(one Group)|(((ref0 -> (ref2 -> ref3)) in (Class <: Groups)) => (ref2 in (ref1 . (Person <: Tutors))))))));1;(all ref0:(one Class),ref1:(one Student)|((some (ref1 <: (ref0 . (Class <: Groups)))) => (all ref2:(one Teacher)|(((ref2 -> ref0) in (Person <: Teaches)) => ((ref2 -> ref1) in (Person <: Tutors))))));22
538;this/inv11;(all ref0:(one Class)|((some (Class <: Groups)) => (some ((Person <: Teaches) . ref0))));1;(all ref0:(one Class)|((some (ref0 . (Class <: Groups))) => (some (Teacher <: ((Person <: Teaches) . ref0)))));6
539;this/inv10;(all ref0:(one Class)|(some ((ref0 . (Class <: Groups)) - (Student -> Group))));1;(all ref0:(one Class),ref1:(one Student)|(some ((ref0 . (Class <: Groups)) & (ref1 -> Group))));7
540;this/inv14;(all ref0:(one Class),ref1:(one Teacher)|(((ref1 -> ref0) in (Person <: Teaches)) => (all ref2:(one Student)|(some ref3:(one Group)|(((ref0 -> (ref2 -> ref3)) in (Class <: Groups)) => (ref2 in (ref1 . ((Person <: Tutors) :> Student))))))));1;(all ref0:(one Class),ref1:(one Student)|((some (ref1 <: (ref0 . (Class <: Groups)))) => (all ref2:(one Teacher)|(((ref2 -> ref0) in (Person <: Teaches)) => ((ref2 -> ref1) in (Person <: Tutors))))));24
541;this/inv11;(all ref0:(one Class)|((some (ref0 . (Class <: Groups))) => ((lone ((Person <: Teaches) . ref0)) && (some ((Person <: Teaches) . ref0)))));1;(all ref0:(one Class)|((some (ref0 . (Class <: Groups))) => (some (Teacher <: ((Person <: Teaches) . ref0)))));9
542;this/inv10;((((~ (Class . (Class <: Groups))) :> Student) . (Student <: (Class . (Class <: Groups)))) in iden);1;((Class -> Student) in ((Class <: Groups) . Group));11
543;this/inv14;(all ref0:(one Class),ref1:(one Teacher)|(((ref1 -> ref0) in (Person <: Teaches)) => (all ref2:(one Student)|(((ref0 -> (ref2 -> Group)) in (Class <: Groups)) => (ref2 in (ref1 . ((Person <: Tutors) :> Student)))))));1;(all ref0:(one Class),ref1:(one Student)|((some (ref1 <: (ref0 . (Class <: Groups)))) => (all ref2:(one Teacher)|(((ref2 -> ref0) in (Person <: Teaches)) => ((ref2 -> ref1) in (Person <: Tutors))))));23
544;this/inv12;(all ref0:(one Teacher)|(some ref1:(one Group)|((ref0 -> ref1) in (Person <: Teaches))));1;(all ref0:(one Teacher)|(some ref1:(one Class)|(((ref0 -> ref1) in (Person <: Teaches)) && (some (ref1 . (Class <: Groups))))));9
545;this/inv14;(all ref0:(one Class),ref1:(one ((Person <: Teaches) . ref0)),ref2:(one ((ref0 . (Class <: Groups)) . Person))|(ref2 in (ref1 . (Person <: Tutors))));1;(all ref0:(one Class)|(((((Person <: Teaches) . ref0) & Teacher) -> (((ref0 . (Class <: Groups)) . Group) & Student)) in (Person <: Tutors)));20
546;this/inv10;(Student in (Group . (~ (Student <: (Class . (Class <: Groups))))));1;(all ref0:(one Class)|(Student in ((ref0 . (Class <: Groups)) . Group)));8
547;this/inv11;(all ref0:(one Class)|((some ref1:(one Teacher)|(ref1 in ((Person <: Teaches) . ref0))) <=> (some (ref0 . (Class <: Groups)))));1;(all ref0:(one Class)|((no ((Teacher <: (Person <: Teaches)) . ref0)) => (no (ref0 . (Class <: Groups)))));12
548;this/inv14;(all ref0:(one Class),ref1:(one ((Person <: Teaches) . ref0)),ref2:(one ((ref0 . (Class <: Groups)) . Group))|(ref2 in (ref1 . (Person <: Tutors))));1;(all ref0:(one Class)|(((((Person <: Teaches) . ref0) & Teacher) -> (((ref0 . (Class <: Groups)) . Group) & Student)) in (Person <: Tutors)));20
549;this/inv14;(all ref0:(one Student)|(some ref1:(one Class)|((ref0 in ((ref1 . (Class <: Groups)) . Group)) => (all ref2:(one (((Person <: Teaches) . ref1) :> Teacher))|(ref0 in (ref2 . (Person <: Tutors)))))));1;(all ref0:(one Class),ref1:(one Student)|((ref1 in ((ref0 . (Class <: Groups)) . Group)) => ((((Person <: Teaches) . ref0) & Teacher) in ((Person <: Tutors) . ref1))));15
550;this/inv14;(all ref0:(one Class),ref1:(one ((Person <: Teaches) . ref0)),ref2:(one ((ref0 . (Class <: Groups)) . Student))|(ref2 in (ref1 . (Person <: Tutors))));1;(all ref0:(one Class)|(((((Person <: Teaches) . ref0) & Teacher) -> (((ref0 . (Class <: Groups)) . Group) & Student)) in (Person <: Tutors)));20
551;this/inv14;(all ref0:(one Class),ref1:(one ((ref0 . (Class <: Groups)) . Group)),ref2:(one (Teacher <: ((Person <: Teaches) . ref0)))|(ref1 in (ref2 . (Person <: Tutors))));1;(all ref0:(one Class),ref1:(one Student),ref2:(one Teacher)|(((ref0 in (ref2 . (Person <: Teaches))) && (ref1 in ((ref0 . (Class <: Groups)) . Group))) => (ref1 in (ref2 . (Person <: Tutors)))));20
552;this/inv12;(Teacher in ((((Person <: Tutors) . Class) . (Class <: Groups)) . Group));1;(Teacher in ((((Person <: Teaches) . (Class <: Groups)) . Group) . Person));6
553;this/inv14;(all ref0:(one Class)|((((Person <: Teaches) . ref0) . (Person <: Tutors)) = ((Class . (Class <: Groups)) . Group)));1;(all ref0:(one Class)|(((((Person <: Teaches) . ref0) & Teacher) -> (((ref0 . (Class <: Groups)) . Group) & Student)) in (Person <: Tutors)));14
554;this/inv3;(all ref0:(one Person)|((lone Student) || (lone Teacher)));1;(no (Student & Teacher));6
555;this/inv14;(all ref0:(one Class)|((((Person <: Teaches) . ref0) . (Person <: Tutors)) = ((ref0 . (Class <: Groups)) . Group)));1;(all ref0:(one Class)|(((((Person <: Teaches) . ref0) & Teacher) -> (((ref0 . (Class <: Groups)) . Group) & Student)) in (Person <: Tutors)));12
556;this/inv12;(Teacher in ((Person <: Tutors) . ((Class . (Class <: Groups)) . Group)));1;(Teacher in ((((Person <: Teaches) . (Class <: Groups)) . Group) . Person));4
557;this/inv12;(all ref0:(one Teacher)|(some ref1:(one Group)|(ref0 in ((Class . (Class <: Groups)) . ref1))));1;(Teacher in ((((Person <: Teaches) . (Class <: Groups)) . Group) . Person));10
558;this/inv14;(all ref0:(one Class)|((((Person <: Teaches) . ref0) . (Person <: Tutors)) in ((ref0 . (Class <: Groups)) . Group)));1;(all ref0:(one Class)|(((((Person <: Teaches) . ref0) & Teacher) -> (((ref0 . (Class <: Groups)) . Group) & Student)) in (Person <: Tutors)));10
559;this/inv14;(all ref0:(one Class),ref1:(one ((ref0 . (Class <: Groups)) . Group)),ref2:(one ((Teacher <: (Person <: Teaches)) . ref0))|((ref2 -> ref1) in (Person <: Tutors)));1;(all ref0:(one Class)|(((((Person <: Teaches) . ref0) & Teacher) -> (((ref0 . (Class <: Groups)) . Group) & Student)) in (Person <: Tutors)));18
560;this/inv12;(all ref0:(one Teacher)|(some ((Class . (Class <: Groups)) . (ref0 . (Person <: Tutors)))));1;(all ref0:(one Teacher)|(some ((ref0 . (Person <: Teaches)) . (Class <: Groups))));8
561;this/inv14;(all ref0:(one Class),ref1:(one Student)|((some ref2:(one Group)|((ref0 -> (ref1 -> ref2)) in (Class <: Groups))) => (all ref3:(one Person)|(((ref3 -> ref0) in (Person <: Teaches)) => ((ref3 -> ref1) in (Person <: Tutors))))));1;(all ref0:(one Class),ref1:(one Student)|((some ref2:(one Group)|((ref0 -> (ref1 -> ref2)) in (Class <: Groups))) => (all ref3:(one Teacher)|(((ref3 -> ref0) in (Person <: Teaches)) => ((ref3 -> ref1) in (Person <: Tutors))))));8
562;this/inv4;(no ref0:(one Person)|((ref0 in Student) || (ref0 in Teacher)));1;(all ref0:(one Person)|((ref0 in Student) || (ref0 in Teacher)));2
563;this/inv14;(all ref0:(one Class)|(((ref0 . (Class <: Groups)) . Group) in (((Teacher <: (Person <: Teaches)) . ref0) . (Person <: Tutors))));1;(all ref0:(one Class),ref1:(one Student)|((ref1 in ((ref0 . (Class <: Groups)) . Group)) => ((((Person <: Teaches) . ref0) & Teacher) in ((Person <: Tutors) . ref1))));15
564;this/inv14;(all ref0:(one Class),ref1:(one ((Person <: Teaches) . ref0)),ref2:(one ((ref0 . (Class <: Groups)) . Group))|((ref1 -> ref2) in (Person <: Tutors)));1;(all ref0:(one Class)|(((((Person <: Teaches) . ref0) & Teacher) -> (((ref0 . (Class <: Groups)) . Group) & Student)) in (Person <: Tutors)));18
565;this/inv3;(one ref0:(one Person)|((ref0 in Student) || (ref0 in Teacher)));1;(no ref0:(one Person)|((ref0 in Student) && (ref0 in Teacher)));4
566;this/inv14;(all ref0:(one Class),ref1:(one Student),ref2:(one ((Person <: Teaches) . ref0))|(some ref3:(one Group)|(ref1 in (ref2 . (Person <: Tutors)))));1;(all ref0:(one Class),ref1:(one Student),ref2:(one Teacher)|(((ref0 in (ref2 . (Person <: Teaches))) && (ref1 in ((ref0 . (Class <: Groups)) . Group))) => (ref1 in (ref2 . (Person <: Tutors)))));21
567;this/inv14;(all ref0:(one Class),ref1:(one Person)|((some ref2:(one Group)|((ref0 -> (ref1 -> ref2)) in (Class <: Groups))) => (all ref3:(one Teacher)|(((ref3 -> ref0) in (Person <: Teaches)) => ((ref3 -> ref1) in (Person <: Tutors))))));1;(all ref0:(one Class),ref1:(one Student)|((some ref2:(one Group)|((ref0 -> (ref1 -> ref2)) in (Class <: Groups))) => (all ref3:(one Teacher)|(((ref3 -> ref0) in (Person <: Teaches)) => ((ref3 -> ref1) in (Person <: Tutors))))));8
568;this/inv12;(all ref0:(one Teacher)|(some ((ref0 . (Person <: Tutors)) . (Class . (Class <: Groups)))));1;(all ref0:(one Teacher)|(some ((ref0 . (Person <: Teaches)) . (Class <: Groups))));6
569;this/inv3;(all ref0:(one Person)|((ref0 !in Student) && (ref0 in Teacher)));1;(no ref0:(one Person)|((ref0 in Student) && (ref0 in Teacher)));4
570;this/inv4;(some (Student & Teacher));1;((Person - Student) in Teacher);5
571;this/inv14;(all ref0:(one Class),ref1:(one Student)|((some (ref0 -> (ref1 <: (Class <: Groups)))) => ((((Person <: Teaches) . ref0) -> ref1) in (Person <: Tutors))));1;(all ref0:(one Class),ref1:(one Student)|((some (ref1 . (ref0 . (Class <: Groups)))) => ((((Person <: Teaches) . ref0) & Teacher) in ((Person <: Tutors) . ref1))));16
572;this/inv3;(no (Student - Teacher));1;(no (Student & Teacher));2
573;this/inv11;(all ref0:(one Class)|(some ref1:(one Teacher)|((no ((Person <: Teaches) & (ref1 -> ref0))) => (no (ref0 . (Class <: Groups))))));1;(all ref0:(one Class)|((no ((Teacher <: (Person <: Teaches)) . ref0)) => (no (ref0 . (Class <: Groups)))));9
574;this/inv11;((~ (((Class <: Groups) . Group) :> Teacher)) in (Person <: Teaches));1;((((Class <: Groups) . Group) . Person) in (Teacher . (Person <: Teaches)));5
575;this/inv11;(all ref0:(one Class)|(some ref1:(one Student)|(all ref2:(one Group)|(((ref1 -> ref2) in (ref0 . (Class <: Groups))) => (ref0 in (Teacher . (Person <: Teaches)))))));1;(all ref0:(one Class)|((some (ref0 . (Class <: Groups))) => (ref0 in (Teacher . (Person <: Teaches)))));9
576;this/inv11;(all ref0:(one Class)|(some ref1:(one Teacher)|((no ((ref1 <: (Person <: Teaches)) . ref0)) => (no (ref0 . (Class <: Groups))))));1;(all ref0:(one Class)|((no ((Teacher <: (Person <: Teaches)) . ref0)) => (no (ref0 . (Class <: Groups)))));5
577;this/inv3;((Person = (Student + Teacher)) => (no (Student & Teacher)));1;(no (Student & Teacher));6
578;this/inv10;((~ (((Class <: Groups) . Group) :> Teacher)) in (Person <: Teaches));1;((Class -> Student) in ((Class <: Groups) . Group));7
579;this/inv12;((all ref0:(one Teacher)|(some ref1:(one Class)|((ref1 in (ref0 . (Person <: Teaches))) => (ref0 in ((ref1 . (Class <: Groups)) . Group))))) && (Teacher in ((Class . (Class <: Groups)) . Group)));1;(Teacher in ((((Person <: Teaches) . (Class <: Groups)) . Group) . Person));20
580;this/inv12;(some ((Teacher . (Class <: Groups)) & (~ (Person <: Teaches))));1;(all ref0:(one Teacher)|(some ref1:(one (ref0 . (Person <: Teaches)))|(some (ref1 . (Class <: Groups)))));7
581;this/inv11;(all ref0:(one Class),ref1:(one Teacher)|(((ref1 -> ref0) in (Person <: Teaches)) => (no (ref0 . (Class <: Groups)))));1;(all ref0:(one Class)|((no ((ref0 . (~ (Person <: Teaches))) :> Teacher)) => (no (ref0 . (Class <: Groups)))));11
582;this/inv6;((~ (((Class <: Groups) . Group) :> Teacher)) in (Person <: Teaches));1;(Teacher in ((Person <: Teaches) . Class));7
583;this/inv11;(all ref0:(one Class)|((one ref1:(one Teacher)|(ref0 in (ref1 . (Person <: Teaches)))) <=> (some (ref0 . (Class <: Groups)))));1;(no ((Class - (Teacher . (Person <: Teaches))) . (Class <: Groups)));14
584;this/inv6;(some ref0:(one Class)|(all ref1:(one Teacher)|((ref1 -> ref0) in (Person <: Teaches))));1;(all ref0:(one Teacher)|(some ref1:(one Class)|(ref1 in (ref0 . (Person <: Teaches)))));6
585;this/inv11;(all ref0:(one Class),ref1:(one Person)|(((ref1 -> ref0) !in (Person <: Teaches)) => (no (ref0 . (Class <: Groups)))));1;(all ref0:(one Class)|((no ((ref0 . (~ (Person <: Teaches))) :> Teacher)) => (no (ref0 . (Class <: Groups)))));11
586;this/inv12;(all ref0:(one Teacher)|(some ref1:(one Class)|((ref1 in (ref0 . (Person <: Teaches))) => (some (Person <: (ref1 . (Class <: Groups)))))));1;(all ref0:(one Teacher)|(some ref1:(one (ref0 . (Person <: Teaches)))|(some (ref1 . (Class <: Groups)))));12
587;this/inv10;(all ref0:(one Student)|(one (ref0 -> (Class <: Groups))));1;(all ref0:(one Class),ref1:(one Student)|(some (ref1 . (ref0 . (Class <: Groups)))));9
588;this/inv12;(all ref0:(one Teacher)|(some ref1:(one Group)|(some (ref0 & ((Class . (Class <: Groups)) . ref1)))));1;(all ref0:(one Teacher)|(some (ref0 <: ((Person <: Teaches) . (Class <: Groups)))));9
589;this/inv12;(all ref0:(one Teacher)|(some (ref0 . (~ (Person <: Tutors)))));1;(all ref0:(one Teacher)|(some ((ref0 <: (Person <: Teaches)) . (Class <: Groups))));7
590;this/inv10;(all ref0:(one Class)|(one ((ref0 . (Class <: Groups)) . Student)));1;(all ref0:(one Class),ref1:(one Student)|(some (ref1 . (ref0 . (Class <: Groups)))));7
591;this/inv12;(some ref0:(one Group)|(some (((Person <: Teaches) . Class) & ((Class . (Class <: Groups)) . ref0))));1;(all ref0:(one Teacher)|(some ((ref0 . (Person <: Teaches)) . (Class <: Groups))));10
592;this/inv12;(some ref0:(one Group)|(some ((((Person <: Teaches) . Class) & ((Class . (Class <: Groups)) . ref0)) & Teacher)));1;(all ref0:(one Teacher)|(some ((ref0 . (Person <: Teaches)) . (Class <: Groups))));12
593;this/inv10;(((~ (Student <: (Class . (Class <: Groups)))) . (Student <: (Class . (Class <: Groups)))) in iden);1;((Class -> Student) in ((Class <: Groups) . Group));11
594;this/inv11;(all ref0:(one Class)|((some (ref0 . (Class <: Groups))) => (one ((Person <: Teaches) . ref0))));1;(all ref0:(one Class)|((some (ref0 . (Class <: Groups))) => (some (Teacher <: ((Person <: Teaches) . ref0)))));6
595;this/inv10;(all ref0:(one Class)|(((~ (Student <: (ref0 . (Class <: Groups)))) . (Student <: (ref0 . (Class <: Groups)))) in iden));1;(all ref0:(one Class)|(Student in ((ref0 . (Class <: Groups)) . Group)));13
596;this/inv12;(all ref0:(one Teacher)|(some ref1:(one Class)|(some (ref0 . (ref1 . (Class <: Groups))))));1;(all ref0:(one Teacher)|(some ref1:(one (ref0 . (Person <: Teaches)))|(some (ref1 . (Class <: Groups)))));6
597;this/inv4;(Person = ((Person - Student) - Teacher));1;(no ((Person - Student) - Teacher));3
598;this/inv12;(all ref0:(one Teacher)|(some ref1:(one Group)|(some ((ref0 . (Class <: Groups)) . ref1))));1;(all ref0:(one Teacher)|(some ((ref0 <: (Person <: Teaches)) . (Class <: Groups))));7
599;this/inv11;(all ref0:(one Class)|((some ref1:(one Teacher)|(ref0 in (ref1 . (Person <: Teaches)))) <=> (no (ref0 . (Class <: Groups)))));1;(all ref0:(one Class)|((no ((Teacher <: (Person <: Teaches)) . ref0)) => (no (ref0 . (Class <: Groups)))));12
600;this/inv10;(all ref0:(one Class),ref1:(one Student)|(one ref2:(one Group)|((ref0 -> (ref1 -> ref2)) in (Class <: Groups))));1;(all ref0:(one Class),ref1:(one Student)|(some ref2:(one Group)|((ref0 -> (ref1 -> ref2)) in (Class <: Groups))));6
601;this/inv11;((((Class <: Groups) . Person) . Group) in (Teacher . (Person <: Teaches)));1;((((Class <: Groups) . Group) . Person) in (Teacher . (Person <: Teaches)));4
602;this/inv11;((some ref0:(one Teacher)|(Class in (ref0 . (Person <: Teaches)))) <=> (some (Class . (Class <: Groups))));1;(no ((Class - (Teacher . (Person <: Teaches))) . (Class <: Groups)));11
603;this/inv4;(Person = (Person - (Student + Teacher)));1;(Person = (Student + Teacher));2
604;this/inv12;(all ref0:(one Teacher)|(some ref1:(one Group)|(some (((Class <: Groups) . ref1) . ref0))));1;(all ref0:(one Teacher)|(some ref1:(one (ref0 . (Person <: Teaches)))|(some (ref1 . (Class <: Groups)))));8
605;this/inv12;((((((Person <: Teaches) . (Class <: Groups)) . Group) . Person) & Teacher) in Teacher);1;((((((Person <: Teaches) . (Class <: Groups)) . Group) . Person) & Teacher) = Teacher);2
606;this/inv12;((Person <: Teaches) in (~ (((Class <: Groups) . Group) :> Teacher)));1;(Teacher in ((Person <: Teaches) . (((Class <: Groups) . Group) . Person)));7
